region_code,region_name,year,population
05,Ávila,2010,171896.0
06,Badajoz,2010,692137.0
07,"Balears, Illes",2010,1106049.0
08,Barcelona,2010,5511147.0
09,Burgos,2010,374826.0
10,Cáceres,2010,415083.0
11,Cádiz,2010,1236739.0
12,Castellón/Castelló,2010,604274.0
13,Ciudad Real,2010,529453.0
14,Córdoba,2010,805108.0
15,"Coruña, A",2010,1146458.0
16,Cuenca,2010,217716.0
17,Girona,2010,753046.0
18,Granada,2010,918072.0
19,Guadalajara,2010,251563.0
20,Gipuzkoa,2010,707263.0
21,Huelva,2010,518081.0
22,Huesca,2010,228566.0
23,Jaén,2010,670761.0
24,León,2010,499284.0
25,Lleida,2010,439768.0
26,"Rioja, La",2010,322415.0
27,Lugo,2010,353504.0
28,Madrid,2010,6458684.0
29,Málaga,2010,1609557.0
30,Murcia,2010,1461979.0
31,Navarra,2010,636924.0
32,Ourense,2010,335219.0
33,Asturias,2010,1084341.0
34,Palencia,2010,172510.0
35,"Palmas, Las",2010,1090605.0
36,Pontevedra,2010,962472.0
37,Salamanca,2010,353619.0
38,Santa Cruz de Tenerife,2010,1027914.0
39,Cantabria,2010,592250.0
40,Segovia,2010,164268.0
41,Sevilla,2010,1917097.0
42,Soria,2010,95258.0
43,Tarragona,2010,808420.0
44,Teruel,2010,145277.0
45,Toledo,2010,697959.0
46,Valencia/València,2010,2581147.0
47,Valladolid,2010,533640.0
48,Bizkaia,2010,1153724.0
49,Zamora,2010,194214.0
50,Zaragoza,2010,973252.0
51,Ceuta,2010,80579.0
52,Melilla,2010,76034.0
01,Araba/Álava,2009,313819.0
02,Albacete,2009,400891.0
03,Alicante/Alacant,2009,1917012.0
04,Almería,2009,684426.0
05,Ávila,2009,171680.0
06,Badajoz,2009,688777.0
07,"Balears, Illes",2009,1095426.0
08,Barcelona,2009,5487935.0
09,Burgos,2009,375563.0
10,Cáceres,2009,413633.0
11,Cádiz,2009,1230594.0
12,Castellón/Castelló,2009,602301.0
13,Ciudad Real,2009,527273.0
14,Córdoba,2009,803998.0
15,"Coruña, A",2009,1145488.0
16,Cuenca,2009,217363.0
17,Girona,2009,747782.0
18,Granada,2009,907428.0
19,Guadalajara,2009,246151.0
20,Gipuzkoa,2009,705698.0
21,Huelva,2009,513403.0
22,Huesca,2009,228409.0
23,Jaén,2009,669782.0
24,León,2009,500169.0
25,Lleida,2009,436402.0
26,"Rioja, La",2009,321702.0
27,Lugo,2009,355195.0
28,Madrid,2009,6386932.0
29,Málaga,2009,1593068.0
30,Murcia,2009,1446520.0
31,Navarra,2009,630578.0
32,Ourense,2009,335642.0
33,Asturias,2009,1085289.0
34,Palencia,2009,173306.0
35,"Palmas, Las",2009,1083502.0
36,Pontevedra,2009,959764.0
37,Salamanca,2009,354608.0
38,Santa Cruz de Tenerife,2009,1020490.0
39,Cantabria,2009,589235.0
40,Segovia,2009,164854.0
41,Sevilla,2009,1900224.0
42,Soria,2009,95101.0
43,Tarragona,2009,803301.0
44,Teruel,2009,146751.0
45,Toledo,2009,689635.0
46,Valencia/València,2009,2575362.0
47,Valladolid,2009,532575.0
48,Bizkaia,2009,1152658.0
49,Zamora,2009,195665.0
50,Zaragoza,2009,970313.0
51,Ceuta,2009,78674.0
52,Melilla,2009,73460.0
01,Araba/Álava,2008,309635.0
02,Albacete,2008,397493.0
03,Alicante/Alacant,2008,1891477.0
04,Almería,2008,667635.0
05,Ávila,2008,171815.0
06,Badajoz,2008,685246.0
07,"Balears, Illes",2008,1072844.0
08,Barcelona,2008,5416447.0
09,Burgos,2008,373672.0
10,Cáceres,2008,412498.0
11,Cádiz,2008,1220467.0
12,Castellón/Castelló,2008,594915.0
