Codigo,Nombre,Consumo eléctrico,Total
17138,Portbou,Viviendas con consumo entre 1.001 y 2.000 kwh,239
17138,Portbou,Viviendas con consumo entre 2.001 y 3.000 kwh,133
17138,Portbou,Viviendas con consumo entre 3.001 y 4.000 kwh,71
17138,Portbou,Viviendas con consumo entre 4.001 y 5.000 kwh,26
17138,Portbou,Viviendas con consumo entre 5.001 y 6.000 kwh,21
17138,Portbou,Viviendas con consumo entre 6.001 y 7.000 kwh,5
17138,Portbou,Viviendas con consumo entre 7.001 y 8.000 kwh,4
17138,Portbou,Viviendas con consumo entre 8.001 y 9.000 kwh,3
17138,Portbou,Viviendas con consumo entre 9.001 y 10.000 kwh,0
17138,Portbou,Viviendas con consumo mayor de 10.000 kwh,6
17139,"Preses, Les",Viviendas totales,767
17139,"Preses, Les",Viviendas vacías,30
17139,"Preses, Les",Mediana consumo anual,2791
17139,"Preses, Les",Viviendas con bajo consumo,18
17139,"Preses, Les",Viviendas de uso esporádico,52
17139,"Preses, Les",Viviendas de uso esporádico (entre 251 y 500 kwh),17
17139,"Preses, Les",Viviendas de uso esporádico (entre 501 y 750 kwh),35
17139,"Preses, Les",Viviendas con consumo entre 751 y 1.000 kwh,35
17139,"Preses, Les",Viviendas con consumo entre 1.001 y 2.000 kwh,136
17139,"Preses, Les",Viviendas con consumo entre 2.001 y 3.000 kwh,176
17139,"Preses, Les",Viviendas con consumo entre 3.001 y 4.000 kwh,134
17139,"Preses, Les",Viviendas con consumo entre 4.001 y 5.000 kwh,80
17139,"Preses, Les",Viviendas con consumo entre 5.001 y 6.000 kwh,36
17139,"Preses, Les",Viviendas con consumo entre 6.001 y 7.000 kwh,18
17139,"Preses, Les",Viviendas con consumo entre 7.001 y 8.000 kwh,11
17139,"Preses, Les",Viviendas con consumo entre 8.001 y 9.000 kwh,13
17139,"Preses, Les",Viviendas con consumo entre 9.001 y 10.000 kwh,7
17139,"Preses, Les",Viviendas con consumo mayor de 10.000 kwh,21
17140,"Port de la Selva, El",Viviendas totales,2497
17140,"Port de la Selva, El",Viviendas vacías,594
17140,"Port de la Selva, El",Mediana consumo anual,1243
17140,"Port de la Selva, El",Viviendas con bajo consumo,194
17140,"Port de la Selva, El",Viviendas de uso esporádico,521
17140,"Port de la Selva, El",Viviendas de uso esporádico (entre 251 y 500 kwh),281
17140,"Port de la Selva, El",Viviendas de uso esporádico (entre 501 y 750 kwh),240
17140,"Port de la Selva, El",Viviendas con consumo entre 751 y 1.000 kwh,184
17140,"Port de la Selva, El",Viviendas con consumo entre 1.001 y 2.000 kwh,437
17140,"Port de la Selva, El",Viviendas con consumo entre 2.001 y 3.000 kwh,213
17140,"Port de la Selva, El",Viviendas con consumo entre 3.001 y 4.000 kwh,104
17140,"Port de la Selva, El",Viviendas con consumo entre 4.001 y 5.000 kwh,86
17140,"Port de la Selva, El",Viviendas con consumo entre 5.001 y 6.000 kwh,49
17140,"Port de la Selva, El",Viviendas con consumo entre 6.001 y 7.000 kwh,36
17140,"Port de la Selva, El",Viviendas con consumo entre 7.001 y 8.000 kwh,18
17140,"Port de la Selva, El",Viviendas con consumo entre 8.001 y 9.000 kwh,11
17140,"Port de la Selva, El",Viviendas con consumo entre 9.001 y 10.000 kwh,7
17140,"Port de la Selva, El",Viviendas con consumo mayor de 10.000 kwh,43
17141,Puigcerdà,Viviendas totales,5989
17141,Puigcerdà,Viviendas vacías,493
17141,Puigcerdà,Mediana consumo anual,1696
17141,Puigcerdà,Viviendas con bajo consumo,357
17141,Puigcerdà,Viviendas de uso esporádico,996
17141,Puigcerdà,Viviendas de uso esporádico (entre 251 y 500 kwh),453
17141,Puigcerdà,Viviendas de uso esporádico (entre 501 y 750 kwh),543
17141,Puigcerdà,Viviendas con consumo entre 751 y 1.000 kwh,461
17141,Puigcerdà,Viviendas con consumo entre 1.001 y 2.000 kwh,1538
17141,Puigcerdà,Viviendas con consumo entre 2.001 y 3.000 kwh,1029
17141,Puigcerdà,Viviendas con consumo entre 3.001 y 4.000 kwh,484
17141,Puigcerdà,Viviendas con consumo entre 4.001 y 5.000 kwh,248
17141,Puigcerdà,Viviendas con consumo entre 5.001 y 6.000 kwh,116
17141,Puigcerdà,Viviendas con consumo entre 6.001 y 7.000 kwh,74
17141,Puigcerdà,Viviendas con consumo entre 7.001 y 8.000 kwh,44
17141,Puigcerdà,Viviendas con consumo entre 8.001 y 9.000 kwh,33
17141,Puigcerdà,Viviendas con consumo entre 9.001 y 10.000 kwh,29
17141,Puigcerdà,Viviendas con consumo mayor de 10.000 kwh,87
17142,Quart,Viviendas totales,1499
17142,Quart,Viviendas vacías,71
17142,Quart,Mediana consumo anual,3007
17142,Quart,Viviendas con bajo consumo,19
17142,Quart,Viviendas de uso esporádico,79
17142,Quart,Viviendas de uso esporádico (entre 251 y 500 kwh),40
17142,Quart,Viviendas de uso esporádico (entre 501 y 750 kwh),39
17142,Quart,Viviendas con consumo entre 751 y 1.000 kwh,30
17142,Quart,Viviendas con consumo entre 1.001 y 2.000 kwh,255
17142,Quart,Viviendas con consumo entre 2.001 y 3.000 kwh,339
17142,Quart,Viviendas con consumo entre 3.001 y 4.000 kwh,268
17142,Quart,Viviendas con consumo entre 4.001 y 5.000 kwh,152
17142,Quart,Viviendas con consumo entre 5.001 y 6.000 kwh,87
17142,Quart,Viviendas con consumo entre 6.001 y 7.000 kwh,69
17142,Quart,Viviendas con consumo entre 7.001 y 8.000 kwh,37
17142,Quart,Viviendas con consumo entre 8.001 y 9.000 kwh,23
17142,Quart,Viviendas con consumo entre 9.001 y 10.000 kwh,14
17142,Quart,Viviendas con consumo mayor de 10.000 kwh,56
17145,Ribes de Freser,Viviendas totales,1647
17145,Ribes de Freser,Viviendas vacías,203
17145,Ribes de Freser,Mediana consumo anual,1419
17145,Ribes de Freser,Viviendas con bajo consumo,151
17145,Ribes de Freser,Viviendas de uso esporádico,367
17145,Ribes de Freser,Viviendas de uso esporádico (entre 251 y 500 kwh),193
17145,Ribes de Freser,Viviendas de uso esporádico (entre 501 y 750 kwh),174
17145,Ribes de Freser,Viviendas con consumo entre 751 y 1.000 kwh,130
17145,Ribes de Freser,Viviendas con consumo entre 1.001 y 2.000 kwh,355
17145,Ribes de Freser,Viviendas con consumo entre 2.001 y 3.000 kwh,208
17145,Ribes de Freser,Viviendas con consumo entre 3.001 y 4.000 kwh,104
17145,Ribes de Freser,Viviendas con consumo entre 4.001 y 5.000 kwh,48
17145,Ribes de Freser,Viviendas con consumo entre 5.001 y 6.000 kwh,20
17145,Ribes de Freser,Viviendas con consumo entre 6.001 y 7.000 kwh,14
17145,Ribes de Freser,Viviendas con consumo entre 7.001 y 8.000 kwh,13
17145,Ribes de Freser,Viviendas con consumo entre 8.001 y 9.000 kwh,11
17145,Ribes de Freser,Viviendas con consumo entre 9.001 y 10.000 kwh,3
17145,Ribes de Freser,Viviendas con consumo mayor de 10.000 kwh,20
17146,Riells i Viabrea,Viviendas totales,2383
17146,Riells i Viabrea,Viviendas vacías,270
17146,Riells i Viabrea,Mediana consumo anual,3055
17146,Riells i Viabrea,Viviendas con bajo consumo,37
17146,Riells i Viabrea,Viviendas de uso esporádico,169
17146,Riells i Viabrea,Viviendas de uso esporádico (entre 251 y 500 kwh),88
17146,Riells i Viabrea,Viviendas de uso esporádico (entre 501 y 750 kwh),81
17146,Riells i Viabrea,Viviendas con consumo entre 751 y 1.000 kwh,93
17146,Riells i Viabrea,Viviendas con consumo entre 1.001 y 2.000 kwh,370
17146,Riells i Viabrea,Viviendas con consumo entre 2.001 y 3.000 kwh,381
17146,Riells i Viabrea,Viviendas con consumo entre 3.001 y 4.000 kwh,353
17146,Riells i Viabrea,Viviendas con consumo entre 4.001 y 5.000 kwh,266
17146,Riells i Viabrea,Viviendas con consumo entre 5.001 y 6.000 kwh,179
17146,Riells i Viabrea,Viviendas con consumo entre 6.001 y 7.000 kwh,102
17146,Riells i Viabrea,Viviendas con consumo entre 7.001 y 8.000 kwh,57
17146,Riells i Viabrea,Viviendas con consumo entre 8.001 y 9.000 kwh,28
17146,Riells i Viabrea,Viviendas con consumo entre 9.001 y 10.000 kwh,30
17146,Riells i Viabrea,Viviendas con consumo mayor de 10.000 kwh,48
17147,Ripoll,Viviendas totales,5665
17147,Ripoll,Viviendas vacías,549
17147,Ripoll,Mediana consumo anual,1984
17147,Ripoll,Viviendas con bajo consumo,244
17147,Ripoll,Viviendas de uso esporádico,496
17147,Ripoll,Viviendas de uso esporádico (entre 251 y 500 kwh),255
17147,Ripoll,Viviendas de uso esporádico (entre 501 y 750 kwh),241
17147,Ripoll,Viviendas con consumo entre 751 y 1.000 kwh,311
17147,Ripoll,Viviendas con consumo entre 1.001 y 2.000 kwh,1660
17147,Ripoll,Viviendas con consumo entre 2.001 y 3.000 kwh,1248
17147,Ripoll,Viviendas con consumo entre 3.001 y 4.000 kwh,593
17147,Ripoll,Viviendas con consumo entre 4.001 y 5.000 kwh,246
17147,Ripoll,Viviendas con consumo entre 5.001 y 6.000 kwh,110
17147,Ripoll,Viviendas con consumo entre 6.001 y 7.000 kwh,77
17147,Ripoll,Viviendas con consumo entre 7.001 y 8.000 kwh,32
17147,Ripoll,Viviendas con consumo entre 8.001 y 9.000 kwh,24
17147,Ripoll,Viviendas con consumo entre 9.001 y 10.000 kwh,14
17147,Ripoll,Viviendas con consumo mayor de 10.000 kwh,61
17148,Riudarenes,Viviendas totales,1443
17148,Riudarenes,Viviendas vacías,190
17148,Riudarenes,Mediana consumo anual,2456
17148,Riudarenes,Viviendas con bajo consumo,41
17148,Riudarenes,Viviendas de uso esporádico,118
17148,Riudarenes,Viviendas de uso esporádico (entre 251 y 500 kwh),64
17148,Riudarenes,Viviendas de uso esporádico (entre 501 y 750 kwh),54
17148,Riudarenes,Viviendas con consumo entre 751 y 1.000 kwh,68
17148,Riudarenes,Viviendas con consumo entre 1.001 y 2.000 kwh,313
17148,Riudarenes,Viviendas con consumo entre 2.001 y 3.000 kwh,250
17148,Riudarenes,Viviendas con consumo entre 3.001 y 4.000 kwh,167
17148,Riudarenes,Viviendas con consumo entre 4.001 y 5.000 kwh,108
17148,Riudarenes,Viviendas con consumo entre 5.001 y 6.000 kwh,61
17148,Riudarenes,Viviendas con consumo entre 6.001 y 7.000 kwh,43
17148,Riudarenes,Viviendas con consumo entre 7.001 y 8.000 kwh,20
17148,Riudarenes,Viviendas con consumo entre 8.001 y 9.000 kwh,17
17148,Riudarenes,Viviendas con consumo entre 9.001 y 10.000 kwh,12
17148,Riudarenes,Viviendas con consumo mayor de 10.000 kwh,35
17150,Riudellots de la Selva,Viviendas totales,843
17150,Riudellots de la Selva,Viviendas vacías,53
17150,Riudellots de la Selva,Mediana consumo anual,3353
17150,Riudellots de la Selva,Viviendas con bajo consumo,4
17150,Riudellots de la Selva,Viviendas de uso esporádico,27
17150,Riudellots de la Selva,Viviendas de uso esporádico (entre 251 y 500 kwh),9
17150,Riudellots de la Selva,Viviendas de uso esporádico (entre 501 y 750 kwh),18
17150,Riudellots de la Selva,Viviendas con consumo entre 751 y 1.000 kwh,26
17150,Riudellots de la Selva,Viviendas con consumo entre 1.001 y 2.000 kwh,127
17150,Riudellots de la Selva,Viviendas con consumo entre 2.001 y 3.000 kwh,161
17150,Riudellots de la Selva,Viviendas con consumo entre 3.001 y 4.000 kwh,118
17150,Riudellots de la Selva,Viviendas con consumo entre 4.001 y 5.000 kwh,102
17150,Riudellots de la Selva,Viviendas con consumo entre 5.001 y 6.000 kwh,66
17150,Riudellots de la Selva,Viviendas con consumo entre 6.001 y 7.000 kwh,41
17150,Riudellots de la Selva,Viviendas con consumo entre 7.001 y 8.000 kwh,25
17150,Riudellots de la Selva,Viviendas con consumo entre 8.001 y 9.000 kwh,31
17150,Riudellots de la Selva,Viviendas con consumo entre 9.001 y 10.000 kwh,19
17150,Riudellots de la Selva,Viviendas con consumo mayor de 10.000 kwh,43
17152,Roses,Viviendas totales,24743
17152,Roses,Viviendas vacías,7202
17152,Roses,Mediana consumo anual,1559
17152,Roses,Viviendas con bajo consumo,1957
17152,Roses,Viviendas de uso esporádico,4297
17152,Roses,Viviendas de uso esporádico (entre 251 y 500 kwh),2489
17152,Roses,Viviendas de uso esporádico (entre 501 y 750 kwh),1808
17152,Roses,Viviendas con consumo entre 751 y 1.000 kwh,1350
17152,Roses,Viviendas con consumo entre 1.001 y 2.000 kwh,3453
17152,Roses,Viviendas con consumo entre 2.001 y 3.000 kwh,2360
17152,Roses,Viviendas con consumo entre 3.001 y 4.000 kwh,1526
17152,Roses,Viviendas con consumo entre 4.001 y 5.000 kwh,979
17152,Roses,Viviendas con consumo entre 5.001 y 6.000 kwh,564
17152,Roses,Viviendas con consumo entre 6.001 y 7.000 kwh,370
17152,Roses,Viviendas con consumo entre 7.001 y 8.000 kwh,191
17152,Roses,Viviendas con consumo entre 8.001 y 9.000 kwh,138
17152,Roses,Viviendas con consumo entre 9.001 y 10.000 kwh,89
17152,Roses,Viviendas con consumo mayor de 10.000 kwh,267
17155,Salt,Viviendas totales,11642
17155,Salt,Viviendas vacías,1302
17155,Salt,Mediana consumo anual,2200
17155,Salt,Viviendas con bajo consumo,218
17155,Salt,Viviendas de uso esporádico,742
17155,Salt,Viviendas de uso esporádico (entre 251 y 500 kwh),320
17155,Salt,Viviendas de uso esporádico (entre 501 y 750 kwh),422
17155,Salt,Viviendas con consumo entre 751 y 1.000 kwh,533
17155,Salt,Viviendas con consumo entre 1.001 y 2.000 kwh,3134
17155,Salt,Viviendas con consumo entre 2.001 y 3.000 kwh,2700
17155,Salt,Viviendas con consumo entre 3.001 y 4.000 kwh,1521
17155,Salt,Viviendas con consumo entre 4.001 y 5.000 kwh,671
17155,Salt,Viviendas con consumo entre 5.001 y 6.000 kwh,313
17155,Salt,Viviendas con consumo entre 6.001 y 7.000 kwh,182
17155,Salt,Viviendas con consumo entre 7.001 y 8.000 kwh,97
17155,Salt,Viviendas con consumo entre 8.001 y 9.000 kwh,64
17155,Salt,Viviendas con consumo entre 9.001 y 10.000 kwh,37
17155,Salt,Viviendas con consumo mayor de 10.000 kwh,128
17160,Sant Feliu de Guíxols,Viviendas totales,15908
17160,Sant Feliu de Guíxols,Viviendas vacías,1902
17160,Sant Feliu de Guíxols,Mediana consumo anual,1780
17160,Sant Feliu de Guíxols,Viviendas con bajo consumo,856
17160,Sant Feliu de Guíxols,Viviendas de uso esporádico,2422
17160,Sant Feliu de Guíxols,Viviendas de uso esporádico (entre 251 y 500 kwh),1193
17160,Sant Feliu de Guíxols,Viviendas de uso esporádico (entre 501 y 750 kwh),1229
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 751 y 1.000 kwh,1157
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 1.001 y 2.000 kwh,3719
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 2.001 y 3.000 kwh,2555
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 3.001 y 4.000 kwh,1390
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 4.001 y 5.000 kwh,732
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 5.001 y 6.000 kwh,416
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 6.001 y 7.000 kwh,224
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 7.001 y 8.000 kwh,177
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 8.001 y 9.000 kwh,82
17160,Sant Feliu de Guíxols,Viviendas con consumo entre 9.001 y 10.000 kwh,79
17160,Sant Feliu de Guíxols,Viviendas con consumo mayor de 10.000 kwh,197
17161,Sant Feliu de Pallerols,Viviendas totales,803
17161,Sant Feliu de Pallerols,Viviendas vacías,134
17161,Sant Feliu de Pallerols,Mediana consumo anual,2545
17161,Sant Feliu de Pallerols,Viviendas con bajo consumo,37
17161,Sant Feliu de Pallerols,Viviendas de uso esporádico,71
17161,Sant Feliu de Pallerols,Viviendas de uso esporádico (entre 251 y 500 kwh),34
17161,Sant Feliu de Pallerols,Viviendas de uso esporádico (entre 501 y 750 kwh),37
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 751 y 1.000 kwh,36
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 1.001 y 2.000 kwh,140
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 2.001 y 3.000 kwh,122
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 3.001 y 4.000 kwh,94
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 4.001 y 5.000 kwh,54
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 5.001 y 6.000 kwh,36
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 6.001 y 7.000 kwh,22
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 7.001 y 8.000 kwh,18
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 8.001 y 9.000 kwh,16
17161,Sant Feliu de Pallerols,Viviendas con consumo entre 9.001 y 10.000 kwh,3
17161,Sant Feliu de Pallerols,Viviendas con consumo mayor de 10.000 kwh,20
17163,Sant Gregori,Viviendas totales,1506
17163,Sant Gregori,Viviendas vacías,98
17163,Sant Gregori,Mediana consumo anual,3133
17163,Sant Gregori,Viviendas con bajo consumo,21
17163,Sant Gregori,Viviendas de uso esporádico,75
17163,Sant Gregori,Viviendas de uso esporádico (entre 251 y 500 kwh),38
17163,Sant Gregori,Viviendas de uso esporádico (entre 501 y 750 kwh),37
17163,Sant Gregori,Viviendas con consumo entre 751 y 1.000 kwh,47
17163,Sant Gregori,Viviendas con consumo entre 1.001 y 2.000 kwh,261
17163,Sant Gregori,Viviendas con consumo entre 2.001 y 3.000 kwh,280
17163,Sant Gregori,Viviendas con consumo entre 3.001 y 4.000 kwh,232
17163,Sant Gregori,Viviendas con consumo entre 4.001 y 5.000 kwh,149
17163,Sant Gregori,Viviendas con consumo entre 5.001 y 6.000 kwh,94
17163,Sant Gregori,Viviendas con consumo entre 6.001 y 7.000 kwh,68
17163,Sant Gregori,Viviendas con consumo entre 7.001 y 8.000 kwh,52
17163,Sant Gregori,Viviendas con consumo entre 8.001 y 9.000 kwh,37
17163,Sant Gregori,Viviendas con consumo entre 9.001 y 10.000 kwh,26
17163,Sant Gregori,Viviendas con consumo mayor de 10.000 kwh,66
17164,Sant Hilari Sacalm,Viviendas totales,3048
17164,Sant Hilari Sacalm,Viviendas vacías,406
17164,Sant Hilari Sacalm,Mediana consumo anual,2109
17164,Sant Hilari Sacalm,Viviendas con bajo consumo,109
17164,Sant Hilari Sacalm,Viviendas de uso esporádico,334
17164,Sant Hilari Sacalm,Viviendas de uso esporádico (entre 251 y 500 kwh),170
17164,Sant Hilari Sacalm,Viviendas de uso esporádico (entre 501 y 750 kwh),164
17164,Sant Hilari Sacalm,Viviendas con consumo entre 751 y 1.000 kwh,158
17164,Sant Hilari Sacalm,Viviendas con consumo entre 1.001 y 2.000 kwh,703
17164,Sant Hilari Sacalm,Viviendas con consumo entre 2.001 y 3.000 kwh,572
17164,Sant Hilari Sacalm,Viviendas con consumo entre 3.001 y 4.000 kwh,360
17164,Sant Hilari Sacalm,Viviendas con consumo entre 4.001 y 5.000 kwh,155
17164,Sant Hilari Sacalm,Viviendas con consumo entre 5.001 y 6.000 kwh,85
17164,Sant Hilari Sacalm,Viviendas con consumo entre 6.001 y 7.000 kwh,54
17164,Sant Hilari Sacalm,Viviendas con consumo entre 7.001 y 8.000 kwh,30
17164,Sant Hilari Sacalm,Viviendas con consumo entre 8.001 y 9.000 kwh,19
17164,Sant Hilari Sacalm,Viviendas con consumo entre 9.001 y 10.000 kwh,17
17164,Sant Hilari Sacalm,Viviendas con consumo mayor de 10.000 kwh,46
17167,Sant Joan de les Abadesses,Viviendas totales,2021
17167,Sant Joan de les Abadesses,Viviendas vacías,260
17167,Sant Joan de les Abadesses,Mediana consumo anual,1913
17167,Sant Joan de les Abadesses,Viviendas con bajo consumo,116
17167,Sant Joan de les Abadesses,Viviendas de uso esporádico,277
17167,Sant Joan de les Abadesses,Viviendas de uso esporádico (entre 251 y 500 kwh),146
17167,Sant Joan de les Abadesses,Viviendas de uso esporádico (entre 501 y 750 kwh),131
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 751 y 1.000 kwh,122
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 1.001 y 2.000 kwh,462
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 2.001 y 3.000 kwh,405
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 3.001 y 4.000 kwh,197
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 4.001 y 5.000 kwh,79
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 5.001 y 6.000 kwh,33
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 6.001 y 7.000 kwh,23
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 7.001 y 8.000 kwh,13
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 8.001 y 9.000 kwh,10
17167,Sant Joan de les Abadesses,Viviendas con consumo entre 9.001 y 10.000 kwh,8
17167,Sant Joan de les Abadesses,Viviendas con consumo mayor de 10.000 kwh,16
17169,Sant Julià de Ramis,Viviendas totales,1387
17169,Sant Julià de Ramis,Viviendas vacías,53
17169,Sant Julià de Ramis,Mediana consumo anual,3383
17169,Sant Julià de Ramis,Viviendas con bajo consumo,11
17169,Sant Julià de Ramis,Viviendas de uso esporádico,46
17169,Sant Julià de Ramis,Viviendas de uso esporádico (entre 251 y 500 kwh),24
17169,Sant Julià de Ramis,Viviendas de uso esporádico (entre 501 y 750 kwh),22
17169,Sant Julià de Ramis,Viviendas con consumo entre 751 y 1.000 kwh,26
17169,Sant Julià de Ramis,Viviendas con consumo entre 1.001 y 2.000 kwh,249
17169,Sant Julià de Ramis,Viviendas con consumo entre 2.001 y 3.000 kwh,261
17169,Sant Julià de Ramis,Viviendas con consumo entre 3.001 y 4.000 kwh,196
17169,Sant Julià de Ramis,Viviendas con consumo entre 4.001 y 5.000 kwh,170
17169,Sant Julià de Ramis,Viviendas con consumo entre 5.001 y 6.000 kwh,127
17169,Sant Julià de Ramis,Viviendas con consumo entre 6.001 y 7.000 kwh,90
17169,Sant Julià de Ramis,Viviendas con consumo entre 7.001 y 8.000 kwh,41
17169,Sant Julià de Ramis,Viviendas con consumo entre 8.001 y 9.000 kwh,35
17169,Sant Julià de Ramis,Viviendas con consumo entre 9.001 y 10.000 kwh,32
17169,Sant Julià de Ramis,Viviendas con consumo mayor de 10.000 kwh,50
17178,Sant Pere Pescador,Viviendas totales,1640
17178,Sant Pere Pescador,Viviendas vacías,354
17178,Sant Pere Pescador,Mediana consumo anual,2333
17178,Sant Pere Pescador,Viviendas con bajo consumo,73
17178,Sant Pere Pescador,Viviendas de uso esporádico,202
17178,Sant Pere Pescador,Viviendas de uso esporádico (entre 251 y 500 kwh),100
17178,Sant Pere Pescador,Viviendas de uso esporádico (entre 501 y 750 kwh),102
17178,Sant Pere Pescador,Viviendas con consumo entre 751 y 1.000 kwh,89
17178,Sant Pere Pescador,Viviendas con consumo entre 1.001 y 2.000 kwh,245
17178,Sant Pere Pescador,Viviendas con consumo entre 2.001 y 3.000 kwh,206
17178,Sant Pere Pescador,Viviendas con consumo entre 3.001 y 4.000 kwh,149
17178,Sant Pere Pescador,Viviendas con consumo entre 4.001 y 5.000 kwh,111
17178,Sant Pere Pescador,Viviendas con consumo entre 5.001 y 6.000 kwh,69
17178,Sant Pere Pescador,Viviendas con consumo entre 6.001 y 7.000 kwh,50
17178,Sant Pere Pescador,Viviendas con consumo entre 7.001 y 8.000 kwh,34
17178,Sant Pere Pescador,Viviendas con consumo entre 8.001 y 9.000 kwh,15
17178,Sant Pere Pescador,Viviendas con consumo entre 9.001 y 10.000 kwh,9
17178,Sant Pere Pescador,Viviendas con consumo mayor de 10.000 kwh,34
17180,Santa Coloma de Farners,Viviendas totales,5995
17180,Santa Coloma de Farners,Viviendas vacías,683
17180,Santa Coloma de Farners,Mediana consumo anual,2607
17180,Santa Coloma de Farners,Viviendas con bajo consumo,102
17180,Santa Coloma de Farners,Viviendas de uso esporádico,352
17180,Santa Coloma de Farners,Viviendas de uso esporádico (entre 251 y 500 kwh),177
17180,Santa Coloma de Farners,Viviendas de uso esporádico (entre 501 y 750 kwh),175
17180,Santa Coloma de Farners,Viviendas con consumo entre 751 y 1.000 kwh,243
17180,Santa Coloma de Farners,Viviendas con consumo entre 1.001 y 2.000 kwh,1274
17180,Santa Coloma de Farners,Viviendas con consumo entre 2.001 y 3.000 kwh,1142
17180,Santa Coloma de Farners,Viviendas con consumo entre 3.001 y 4.000 kwh,821
17180,Santa Coloma de Farners,Viviendas con consumo entre 4.001 y 5.000 kwh,489
17180,Santa Coloma de Farners,Viviendas con consumo entre 5.001 y 6.000 kwh,313
17180,Santa Coloma de Farners,Viviendas con consumo entre 6.001 y 7.000 kwh,183
17180,Santa Coloma de Farners,Viviendas con consumo entre 7.001 y 8.000 kwh,109
17180,Santa Coloma de Farners,Viviendas con consumo entre 8.001 y 9.000 kwh,91
17180,Santa Coloma de Farners,Viviendas con consumo entre 9.001 y 10.000 kwh,65
17180,Santa Coloma de Farners,Viviendas con consumo mayor de 10.000 kwh,128
17181,Santa Cristina d'Aro,Viviendas totales,3914
17181,Santa Cristina d'Aro,Viviendas vacías,883
17181,Santa Cristina d'Aro,Mediana consumo anual,2811
17181,Santa Cristina d'Aro,Viviendas con bajo consumo,77
17181,Santa Cristina d'Aro,Viviendas de uso esporádico,308
17181,Santa Cristina d'Aro,Viviendas de uso esporádico (entre 251 y 500 kwh),154
17181,Santa Cristina d'Aro,Viviendas de uso esporádico (entre 501 y 750 kwh),154
17181,Santa Cristina d'Aro,Viviendas con consumo entre 751 y 1.000 kwh,148
17181,Santa Cristina d'Aro,Viviendas con consumo entre 1.001 y 2.000 kwh,602
17181,Santa Cristina d'Aro,Viviendas con consumo entre 2.001 y 3.000 kwh,506
17181,Santa Cristina d'Aro,Viviendas con consumo entre 3.001 y 4.000 kwh,421
17181,Santa Cristina d'Aro,Viviendas con consumo entre 4.001 y 5.000 kwh,299
17181,Santa Cristina d'Aro,Viviendas con consumo entre 5.001 y 6.000 kwh,205
17181,Santa Cristina d'Aro,Viviendas con consumo entre 6.001 y 7.000 kwh,127
17181,Santa Cristina d'Aro,Viviendas con consumo entre 7.001 y 8.000 kwh,98
17181,Santa Cristina d'Aro,Viviendas con consumo entre 8.001 y 9.000 kwh,69
17181,Santa Cristina d'Aro,Viviendas con consumo entre 9.001 y 10.000 kwh,53
17181,Santa Cristina d'Aro,Viviendas con consumo mayor de 10.000 kwh,118
17184,Santa Pau,Viviendas totales,826
17184,Santa Pau,Viviendas vacías,143
17184,Santa Pau,Mediana consumo anual,2846
17184,Santa Pau,Viviendas con bajo consumo,13
17184,Santa Pau,Viviendas de uso esporádico,69
17184,Santa Pau,Viviendas de uso esporádico (entre 251 y 500 kwh),34
17184,Santa Pau,Viviendas de uso esporádico (entre 501 y 750 kwh),35
17184,Santa Pau,Viviendas con consumo entre 751 y 1.000 kwh,28
17184,Santa Pau,Viviendas con consumo entre 1.001 y 2.000 kwh,111
17184,Santa Pau,Viviendas con consumo entre 2.001 y 3.000 kwh,145
17184,Santa Pau,Viviendas con consumo entre 3.001 y 4.000 kwh,97
17184,Santa Pau,Viviendas con consumo entre 4.001 y 5.000 kwh,79
17184,Santa Pau,Viviendas con consumo entre 5.001 y 6.000 kwh,48
17184,Santa Pau,Viviendas con consumo entre 6.001 y 7.000 kwh,25
17184,Santa Pau,Viviendas con consumo entre 7.001 y 8.000 kwh,19
17184,Santa Pau,Viviendas con consumo entre 8.001 y 9.000 kwh,18
17184,Santa Pau,Viviendas con consumo entre 9.001 y 10.000 kwh,6
