SOG_ID,LAU_ID,LAU_NAME,AREA_KM2,POP_2023,stations_count,stations_unique,stations_density_km2,stations_with_operator_share,operator_count,stations_per_10k_pop,stations_within_1km_count,stations_within_5km_count,stations_in_muni_plus_1km_count,stations_in_muni_plus_5km_count,min_distance_km_to_station,mean_distance_km_to_station,accessible_count,accessible_share,category_connectivity
ES_44012,44012,Alcalá de la Selva,3.63018535,381.0,0,0,0.0,0.0,0,0.0,0,0,0,0,16.880344029355715,16.880344029355715,0,0.0,aislado
ES_44013,44013,Alcañiz,34.1196628,16108.0,0,0,0.0,0.0,0,0.0,0,0,0,0,47.82470305046056,,0,0.0,aislado
ES_44014,44014,Alcorisa,26.69253171,3236.0,0,0,0.0,0.0,0,0.0,0,0,0,0,26.78617254827075,,0,0.0,aislado
ES_44016,44016,Alfambra,3.92843936,481.0,2,2,0.5091080240067648,1.0,2,41.58004158004158,0,2,3,6,3.0979590793731595,11.378496892150133,0,0.0,directo
ES_44017,44017,Aliaga,1.77135081,342.0,2,2,1.1290818220248535,1.0,2,58.47953216374269,0,2,2,4,3.240871761147502,12.513965807523274,0,0.0,directo
ES_44018,44018,Almohaja,0.66459854,17.0,0,0,0.0,0.0,0,0.0,0,0,0,1,7.593141696796185,14.717190036473173,0,0.0,periferico
ES_44019,44019,Alobras,2.31059259,71.0,1,1,0.43278940836558294,1.0,1,140.8450704225352,0,2,2,5,1.548043012599076,12.453565382663195,0,0.0,directo
ES_44020,44020,Alpeñés,0.87239757,25.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.445281655116215,18.445281655116215,0,0.0,aislado
ES_44023,44023,Allueva,1.4459196,27.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11.710083146591092,14.906108625177765,0,0.0,aislado
ES_44024,44024,Anadón,1.33943214,33.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11.314976952345246,15.205906829148537,0,0.0,aislado
ES_44025,44025,Andorra,51.01853343,7210.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.53814057116797,18.542487613131502,0,0.0,aislado
ES_44026,44026,Arcos de las Salinas,1.01750489,115.0,0,0,0.0,0.0,0,0.0,0,0,0,0,15.417413843624368,16.924939443076465,0,0.0,aislado
ES_44027,44027,Arens de Lledó,6.04994969,207.0,0,0,0.0,0.0,0,0.0,0,0,0,0,19.427074938762374,19.427074938762374,0,0.0,aislado
ES_44028,44028,Argente,3.06839031,192.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.99711507462007,18.99711507462007,0,0.0,aislado
ES_44029,44029,Ariño,8.08682409,663.0,2,2,0.24731587799382934,1.0,2,30.165912518853695,0,2,2,2,2.8046200851020253,7.1733115346600185,0,0.0,directo
ES_44031,44031,Azaila,1.20382636,98.0,0,0,0.0,0.0,0,0.0,0,0,0,0,9.80638660458615,9.80638660458615,0,0.0,aislado
ES_44035,44035,Barrachina,4.82964355,120.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14.601556592029299,16.376776973342807,0,0.0,aislado
ES_44036,44036,Bea,1.19760803,28.0,0,0,0.0,0.0,0,0.0,0,0,0,0,10.086226652501876,14.69505479920099,0,0.0,aislado
ES_44037,44037,Beceite,5.88486445,570.0,0,0,0.0,0.0,0,0.0,0,0,0,0,34.86559304833199,,0,0.0,aislado
ES_44038,44038,Belmonte de San José,3.73893737,127.0,0,0,0.0,0.0,0,0.0,0,0,0,0,56.35647668167563,,0,0.0,aislado
ES_44039,44039,Bello,4.15151697,218.0,0,0,0.0,0.0,0,0.0,0,0,0,0,15.085646332541481,15.609951794118704,0,0.0,aislado
ES_44040,44040,Berge,5.32280253,227.0,0,0,0.0,0.0,0,0.0,0,0,0,0,19.854781064013608,19.86679138062693,0,0.0,aislado
ES_44041,44041,Bezas,2.43020853,64.0,1,1,0.4114873220365168,1.0,1,156.25,0,1,1,1,1.5533496349812106,12.954918697805718,0,0.0,directo
ES_44044,44044,Bordón,3.73311457,112.0,0,0,0.0,0.0,0,0.0,0,0,0,0,34.22124850933249,,0,0.0,aislado
ES_44045,44045,Bronchales,7.88872161,470.0,1,1,0.1267632513146829,1.0,1,21.27659574468085,0,1,1,3,3.222444483846774,10.647216604474266,0,0.0,directo
ES_44046,44046,Bueña,1.34944231,55.0,0,0,0.0,0.0,0,0.0,0,0,0,1,10.502288237641984,14.516430171441781,0,0.0,periferico
ES_44047,44047,Burbáguena,9.63248156,376.0,2,2,0.2076308153347765,0.0,0,53.191489361702125,0,3,2,5,1.2361570598284017,12.298785762770382,0,0.0,directo
ES_44048,44048,Cabra de Mora,2.06987325,71.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.941452218379,18.941452218379,0,0.0,aislado
ES_44049,44049,Calaceite,12.02003702,977.0,0,0,0.0,0.0,0,0.0,0,0,0,0,26.08638873277196,,0,0.0,aislado
ES_44050,44050,Calamocha,14.11497798,4469.0,10,10,0.7084672759794132,0.1,1,22.37637055269635,0,4,10,15,2.377949618720171,9.955114968132536,0,0.0,directo
ES_44051,44051,Calanda,33.43963727,3754.0,0,0,0.0,0.0,0,0.0,0,0,0,0,42.06643688118869,,0,0.0,aislado
ES_44054,44054,Camarena de la Sierra,1.69736255,135.0,2,2,1.1782986492779637,1.0,2,148.14814814814815,0,1,2,4,2.880025305517371,13.113789444663826,0,0.0,directo
ES_44055,44055,Camarillas,2.39537576,121.0,0,0,0.0,0.0,0,0.0,0,0,0,3,7.722929558667111,13.395948295954804,0,0.0,periferico
ES_44056,44056,Caminreal,13.83561844,614.0,1,1,0.0722772172661911,0.0,0,16.286644951140065,0,2,1,2,2.268182017364556,12.018408065806936,0,0.0,directo
ES_44059,44059,Cantavieja,5.76701026,718.0,0,0,0.0,0.0,0,0.0,0,0,0,0,35.27572520839644,,0,0.0,aislado
ES_44060,44060,Cañada de Benatanduz,0.97481353,34.0,0,0,0.0,0.0,0,0.0,0,0,0,0,24.358428786827066,,0,0.0,aislado
ES_44061,44061,"Cañada de Verich, La",7.98902092,87.0,0,0,0.0,0.0,0,0.0,0,0,0,0,53.72104849155909,,0,0.0,aislado
ES_44065,44065,Castejón de Tornos,2.26372845,70.0,0,0,0.0,0.0,0,0.0,0,0,0,2,9.430656176695242,14.728333032081123,0,0.0,periferico
ES_44066,44066,Castel de Cabra,3.02631056,89.0,1,1,0.33043535360098664,1.0,1,112.35955056179776,0,1,1,3,1.047949649515647,14.850022249692543,0,0.0,directo
ES_44067,44067,Castelnou,2.98024232,109.0,0,0,0.0,0.0,0,0.0,0,0,0,0,26.985474589290185,,0,0.0,aislado
ES_44068,44068,Castelserás,25.22687966,795.0,0,0,0.0,0.0,0,0.0,0,0,0,0,51.01460319454121,,0,0.0,aislado
ES_44070,44070,"Castellar, El",1.09301458,55.0,0,0,0.0,0.0,0,0.0,0,0,0,0,22.74585699071703,,0,0.0,aislado
ES_44071,44071,Castellote,2.8829481,678.0,0,0,0.0,0.0,0,0.0,0,0,0,0,27.789563051830253,,0,0.0,aislado
ES_44074,44074,Cedrillas,8.86518179,652.0,0,0,0.0,0.0,0,0.0,0,0,0,0,21.327643508025645,,0,0.0,aislado
ES_44075,44075,Celadas,3.40367168,342.0,1,1,0.29380037031068756,1.0,1,29.239766081871345,0,1,1,2,3.4573528443368864,14.399866646594832,0,0.0,directo
ES_44076,44076,Cella,21.15336417,2637.0,1,1,0.047273804391748435,1.0,1,3.79218809252939,0,0,1,2,5.559506836217224,15.45830668842844,0,0.0,directo
ES_44077,44077,"Cerollera, La",2.25359788,76.0,0,0,0.0,0.0,0,0.0,0,0,0,0,55.79381444319921,,0,0.0,aislado
ES_44082,44082,Corbalán,1.3711753,113.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.878686143478392,18.118611926933138,0,0.0,aislado
ES_44085,44085,Cosa,1.11276353,61.0,0,0,0.0,0.0,0,0.0,0,0,0,0,22.362293020706,,0,0.0,aislado
ES_44086,44086,Cretas,10.58515021,556.0,0,0,0.0,0.0,0,0.0,0,0,0,0,26.602203017878637,,0,0.0,aislado
ES_44087,44087,Crivillén,2.14281756,90.0,0,0,0.0,0.0,0,0.0,0,0,0,3,9.202941246679353,15.373731068426876,0,0.0,periferico
ES_44088,44088,"Cuba, La",7.82212205,51.0,0,0,0.0,0.0,0,0.0,0,0,0,0,46.022906082884745,,0,0.0,aislado
ES_44089,44089,Cubla,1.45914859,71.0,1,1,0.6853311628804027,1.0,1,140.8450704225352,0,2,1,5,2.304499547309518,16.566071595359023,0,0.0,directo
ES_44090,44090,Cucalón,2.34669691,75.0,0,0,0.0,0.0,0,0.0,0,0,0,5,5.678489405395028,13.519534011396818,0,0.0,periferico
ES_44092,44092,"Cuervo, El",4.77290571,99.0,1,1,0.20951597637993147,1.0,1,101.010101010101,0,1,1,4,3.036392082289654,13.273231942231549,0,0.0,directo
ES_44093,44093,Cuevas de Almudén,3.32057056,119.0,1,1,0.30115306449021817,1.0,1,84.03361344537815,0,2,1,7,2.6203937051176407,11.459749860366069,0,0.0,directo
ES_44096,44096,Ejulve,1.5982552,175.0,0,0,0.0,0.0,0,0.0,0,0,0,4,12.563729542755496,14.34630757478962,0,0.0,periferico
ES_44097,44097,Escorihuela,2.49247152,142.0,1,1,0.40120819514920675,1.0,1,70.4225352112676,0,1,1,4,3.076910896128632,12.113635437429021,0,0.0,directo
ES_44100,44100,Estercuel,3.56085372,198.0,1,1,0.2808315304791571,1.0,1,50.5050505050505,0,1,1,5,4.271289926972527,11.08572070853504,0,0.0,directo
ES_44101,44101,Ferreruela de Huerva,3.67000303,75.0,2,2,0.5449586781403829,0.0,0,266.6666666666667,0,2,2,5,1.711318486478757,13.11027376391662,0,0.0,directo
ES_44102,44102,Fonfría,1.55538567,32.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.124187012058574,16.302400367941676,0,0.0,aislado
ES_44103,44103,Formiche Alto,2.04704962,160.0,0,0,0.0,0.0,0,0.0,0,0,0,0,13.262807711934503,15.801460173808927,0,0.0,aislado
ES_44106,44106,Fortanete,1.32555892,223.0,0,0,0.0,0.0,0,0.0,0,0,0,0,27.079450247745473,,0,0.0,aislado
ES_44107,44107,Foz-Calanda,7.45166683,282.0,0,0,0.0,0.0,0,0.0,0,0,0,0,36.479026975596824,,0,0.0,aislado
ES_44109,44109,Frías de Albarracín,2.18594884,111.0,1,1,0.4574672479526099,1.0,1,90.09009009009009,0,1,1,2,2.039672292363063,11.72595164345375,0,0.0,directo
ES_44111,44111,Fuentes Calientes,3.35854521,84.0,1,1,0.2977479645122895,1.0,1,119.04761904761905,0,1,1,5,1.6511628862933647,11.772550873138304,0,0.0,directo
ES_44112,44112,Fuentes Claras,11.81611312,436.0,0,0,0.0,0.0,0,0.0,0,1,1,3,2.5557491749142747,10.89070134084948,0,0.0,funcional
ES_44113,44113,Fuentes de Rubielos,4.32037569,168.0,1,1,0.2314613523806769,0.0,0,59.523809523809526,0,1,1,4,1.7427399453804948,13.779272129267898,0,0.0,directo
ES_44114,44114,Fuentespalda,7.35438234,287.0,0,0,0.0,0.0,0,0.0,0,0,0,0,47.478617409251456,,0,0.0,aislado
ES_44115,44115,Galve,2.32624026,144.0,0,0,0.0,0.0,0,0.0,0,0,0,4,9.776675456741371,14.197732952462099,0,0.0,periferico
ES_44116,44116,Gargallo,3.02679546,91.0,2,2,0.6607648341061011,0.0,0,219.78021978021977,0,2,2,5,1.0228620927318905,5.79281003577136,0,0.0,directo
ES_44117,44117,Gea de Albarracín,7.82591671,450.0,0,0,0.0,0.0,0,0.0,0,0,0,3,9.682968409839857,15.62025691756616,0,0.0,periferico
ES_44118,44118,"Ginebrosa, La",2.38397052,191.0,0,0,0.0,0.0,0,0.0,0,0,0,0,44.840695716302264,,0,0.0,aislado
ES_44120,44120,Guadalaviar,8.62260804,242.0,0,0,0.0,0.0,0,0.0,0,0,0,0,16.178770630267177,17.760981610075845,0,0.0,aislado
ES_44122,44122,Híjar,10.77789875,1782.0,0,0,0.0,0.0,0,0.0,0,0,0,1,22.366637455152524,,0,0.0,periferico
ES_44123,44123,Hinojosa de Jarque,2.84903119,104.0,2,2,0.7019930167910868,1.0,2,192.30769230769232,0,2,3,6,2.660758967811255,10.225507999510997,0,0.0,directo
ES_44124,44124,"Hoz de la Vieja, La",1.98890438,87.0,2,2,1.0055787598999606,1.0,2,229.8850574712644,2,2,2,4,0.02524665385455986,13.673305599997004,0,0.0,directo
ES_44125,44125,Huesa del Común,1.03790132,64.0,0,0,0.0,0.0,0,0.0,0,0,0,4,8.623276398271623,13.736467602236356,0,0.0,periferico
ES_31224,31224,Sesma,17.13671889,1222.0,0,0,0.0,0.0,0,0.0,0,0,0,0,47.536066361841584,,0,0.0,aislado
ES_31225,31225,Sorlada,7.81908074,48.0,0,0,0.0,0.0,0,0.0,0,0,0,0,28.178601940770275,,0,0.0,aislado
ES_31227,31227,Tafalla,109.15109751,10714.0,0,0,0.0,0.0,0,0.0,0,0,0,0,21.624207493341295,,0,0.0,aislado
ES_31228,31228,Tiebas-Muruarte de Reta,30.90094756,660.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14.858644963581616,18.26486966669677,0,0.0,aislado
ES_31229,31229,Tirapu,9.59455843,54.0,0,0,0.0,0.0,0,0.0,0,0,0,0,19.38833667895054,19.444909585949222,0,0.0,aislado
ES_31230,31230,Torralba del Río,5.56919114,100.0,0,0,0.0,0.0,0,0.0,0,0,0,0,23.76337781286181,,0,0.0,aislado
ES_31232,31232,Tudela,175.08459653,37631.0,0,0,0.0,0.0,0,0.0,0,0,0,1,15.233990708031474,18.509842277887802,0,0.0,periferico
ES_31233,31233,Tulebras,39.35713035,150.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.915215063314967,18.97009003289183,0,0.0,aislado
ES_31234,31234,Ucar,16.04526569,190.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14.55018743734698,18.38659181920467,0,0.0,aislado
ES_31236,31236,Ultzama,16.91433832,1631.0,15,15,0.8868215661894128,0.0,0,91.96811771919069,0,8,17,21,2.0670933410351098,11.780108251931829,0,0.0,directo
ES_31237,31237,Unciti,6.08510561,227.0,0,0,0.0,0.0,0,0.0,0,2,0,10,4.619405302599608,17.402194384202364,0,0.0,periferico
ES_31238,31238,Unzué,8.36642668,158.0,0,0,0.0,0.0,0,0.0,0,0,0,0,11.928780537724869,18.406458561915482,0,0.0,aislado
ES_31239,31239,Urdazubi,48.44680313,374.0,0,0,0.0,0.0,0,0.0,0,4,2,6,2.545809725424757,15.351550098770812,0,0.0,funcional
ES_31240,31240,Urdiain,42.427427,641.0,2,2,0.04713931862990419,0.0,0,31.201248049921993,0,11,2,13,2.4628098446403586,13.494904645641416,0,0.0,directo
ES_31241,31241,Urraul Alto,0.95863391,135.0,0,0,0.0,0.0,0,0.0,0,0,0,6,13.894235424293218,16.725226430985458,0,0.0,periferico
ES_31242,31242,Urraul Bajo,5.41970521,324.0,4,4,0.7380475219610699,0.25,1,123.4567901234568,0,2,4,13,2.539186085867642,13.631790266188515,0,0.0,directo
ES_31244,31244,Urroz,15.04255098,179.0,0,0,0.0,0.0,0,0.0,0,1,0,4,4.528425783996763,13.562465603080655,0,0.0,periferico
ES_31246,31246,Uterga,19.61746817,169.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.448344866654892,17.644590543388155,0,0.0,aislado
ES_31247,31247,Uztárroz,2.4332109,142.0,1,1,0.4109795825754356,0.0,0,70.4225352112676,0,1,1,2,4.315139816842923,15.098413509374021,0,0.0,directo
ES_31248,31248,Luzaide,7.08215253,319.0,0,0,0.0,0.0,0,0.0,0,0,0,3,8.647121575853008,15.854267519667589,0,0.0,periferico
ES_31249,31249,Valtierra,48.25467527,2425.0,0,0,0.0,0.0,0,0.0,0,0,0,0,29.40401178700861,,0,0.0,aislado
ES_31251,31251,Viana,55.55705147,4384.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.169974797729143,18.213800160624597,0,0.0,aislado
ES_31252,31252,Vidángoz,2.04175001,81.0,0,0,0.0,0.0,0,0.0,0,0,0,2,5.979407152467345,12.529123493330182,0,0.0,periferico
ES_31253,31253,Bidaurreta,32.39780982,166.0,0,0,0.0,0.0,0,0.0,0,2,1,3,2.7070901496432787,17.285987966159794,0,0.0,funcional
ES_31256,31256,Hiriberri,4.71247644,102.0,0,0,0.0,0.0,0,0.0,0,2,0,4,4.365538512221166,13.480120840924188,0,0.0,periferico
ES_31257,31257,Villatuerta,53.50727075,1275.0,0,0,0.0,0.0,0,0.0,0,0,0,0,25.775815806358345,,0,0.0,aislado
ES_31258,31258,Villava,9501.94222535,10050.0,15,15,0.0015786246268664806,0.8,12,14.92537313432836,20,282,36,339,0.15952975109492543,6.160112526466601,4,0.26666666666666666,directo
ES_31259,31259,Igantzi,34.71998108,576.0,2,2,0.05760371802598921,0.0,0,34.72222222222222,0,3,2,6,1.384611486342131,15.731941083668508,0,0.0,directo
ES_31260,31260,Valle de Yerri,6.22705965,1573.0,0,0,0.0,0.0,0,0.0,0,0,0,35,8.695222348076639,16.728249659599204,0,0.0,periferico
ES_31261,31261,Yesa,12.85262315,295.0,3,3,0.23341538649252314,0.6666666666666666,2,101.69491525423729,0,3,3,8,1.3510595668039886,12.357111426455425,0,0.0,directo
ES_31262,31262,Zabalza,20.64261088,290.0,0,0,0.0,0.0,0,0.0,0,3,2,5,3.5652000649255746,16.93724258047761,0,0.0,funcional
ES_31263,31263,Zubieta,16.28707033,290.0,1,1,0.06139839638059696,0.0,0,34.48275862068965,0,1,1,3,1.5625220295224969,13.061445144800688,0,0.0,directo
ES_31264,31264,Zugarramurdi,44.07055933,241.0,0,0,0.0,0.0,0,0.0,0,2,0,9,2.992077965817553,13.973094612656478,0,0.0,periferico
ES_31265,31265,Zúñiga,5.7551432,89.0,0,0,0.0,0.0,0,0.0,0,0,0,0,24.064088468883618,,0,0.0,aislado
ES_31901,31901,Barañáin,13958.41857865,19549.0,12,12,0.0008596962422630393,1.0,12,6.13842140262929,11,223,39,381,0.11900577616823237,6.504551160734922,0,0.0,directo
ES_31902,31902,Berrioplano,288.3663477,7536.0,16,16,0.05548497641148298,0.8125,13,21.231422505307854,0,28,66,458,1.233338776200692,10.04149951823872,0,0.0,directo
ES_31904,31904,Irurtzun,616.34741907,2315.0,2,2,0.0032449231360744215,1.0,2,8.639308855291576,2,5,2,10,0.8715195857133914,14.011923783511302,0,0.0,directo
ES_31905,31905,Beriáin,759.59346144,4115.0,0,0,0.0,0.0,0,0.0,0,0,0,0,8.040231144410722,13.12226952908926,0,0.0,aislado
ES_31906,31906,Orkoien,718.22317273,4047.0,14,14,0.01949254846064816,0.9285714285714286,13,34.59352606869286,9,125,19,328,0.22880469773241696,7.7908633253931665,0,0.0,directo
ES_31907,31907,Zizur Mayor,3103.42503732,15700.0,31,31,0.009988963685995916,0.967741935483871,30,19.745222929936304,24,136,58,316,0.1589485023833591,7.559228453153029,0,0.0,directo
ES_31908,31908,Lekunberri,253.00462044,1696.0,0,0,0.0,0.0,0,0.0,0,9,0,12,3.091140732913309,11.63623417146308,0,0.0,periferico
ES_32001,32001,Allariz,74.27778394,6384.0,0,0,0.0,0.0,0,0.0,0,0,0,0,47.19653102998287,,0,0.0,aislado
ES_32002,32002,Amoeiro,60.08305227,2385.0,0,0,0.0,0.0,0,0.0,0,0,0,0,53.37477976114723,,0,0.0,aislado
ES_32004,32004,Avión,14.40253343,1748.0,0,0,0.0,0.0,0,0.0,0,0,0,0,18.843518358986497,18.891548415519946,0,0.0,aislado
ES_32007,32007,Baños de Molgas,22.76578261,1540.0,0,0,0.0,0.0,0,0.0,0,0,0,0,36.937107104947955,,0,0.0,aislado
ES_32008,32008,Barbadás,370.86986486,11133.0,0,0,0.0,0.0,0,0.0,0,0,0,0,55.418224429669806,,0,0.0,aislado
ES_32009,32009,"Barco de Valdeorras, O",155.3515254,13268.0,4,4,0.025748057443921304,0.0,0,3.014772384684956,4,4,6,8,0.5467378640306632,11.149876874413343,0,0.0,directo
ES_32010,32010,Beade,57.22585492,365.0,0,0,0.0,0.0,0,0.0,0,0,0,0,33.693415531414864,,0,0.0,aislado
ES_32011,32011,Beariz,16.93851294,948.0,0,0,0.0,0.0,0,0.0,0,0,0,0,14.51732435137891,16.656125772940424,0,0.0,aislado
ES_32012,32012,"Blancos, Os",15.08492736,717.0,0,0,0.0,0.0,0,0.0,0,0,0,0,42.60799674452922,,0,0.0,aislado
ES_32014,32014,"Bola, A",30.51225827,1065.0,0,0,0.0,0.0,0,0.0,0,0,0,0,55.27347388796124,,0,0.0,aislado
ES_32016,32016,Calvos de Randín,6.9595899,681.0,0,0,0.0,0.0,0,0.0,0,0,0,0,55.36776945769884,,0,0.0,aislado
ES_32017,32017,Carballeda de Valdeorras,6.30126414,1403.0,3,3,0.47609494433921634,0.0,0,21.382751247327153,0,0,3,5,9.035354116878612,15.709050971792802,0,0.0,directo
ES_32018,32018,Carballeda de Avia,26.32028407,1218.0,0,0,0.0,0.0,0,0.0,0,0,0,0,28.980984684699315,,0,0.0,aislado
ES_32019,32019,"Carballiño, O",256.64073655,13961.0,0,0,0.0,0.0,0,0.0,0,0,0,0,37.42319377793324,,0,0.0,aislado
ES_32020,32020,Cartelle,26.67551108,2514.0,0,0,0.0,0.0,0,0.0,0,0,0,0,41.09574247687757,,0,0.0,aislado
ES_32021,32021,Castrelo do Val,8.12951476,992.0,1,1,0.12300857179328131,1.0,1,10.080645161290322,0,1,1,3,4.460482848662257,15.682130129223589,0,0.0,directo
ES_32022,32022,Castrelo de Miño,33.72347102,1341.0,0,0,0.0,0.0,0,0.0,0,0,0,0,38.35205718503197,,0,0.0,aislado
ES_32023,32023,Castro Caldelas,14.0425844,1230.0,1,1,0.0712119629489284,0.0,0,8.130081300813009,0,1,1,1,2.365222741469615,14.527724900297422,0,0.0,directo
ES_32026,32026,Coles,83.4165637,3180.0,0,0,0.0,0.0,0,0.0,0,0,0,0,49.91504542951265,,0,0.0,aislado
ES_32027,32027,Cortegada,38.21788748,1027.0,0,0,0.0,0.0,0,0.0,0,0,0,0,26.576020156592328,,0,0.0,aislado
ES_32028,32028,Cualedro,13.62672839,1604.0,0,0,0.0,0.0,0,0.0,0,0,0,0,27.277584906027073,,0,0.0,aislado
ES_32029,32029,Chandrexa de Queixa,2.89900101,498.0,0,0,0.0,0.0,0,0.0,0,0,0,1,16.680993089909965,16.680993089909965,0,0.0,periferico
ES_32030,32030,Entrimo,13.08923508,1106.0,0,0,0.0,0.0,0,0.0,0,0,0,0,29.72135174587983,,0,0.0,aislado
ES_32031,32031,Esgos,29.09460347,1099.0,0,0,0.0,0.0,0,0.0,0,0,0,0,33.84072519146704,,0,0.0,aislado
ES_32033,32033,Gomesende,23.34910731,661.0,0,0,0.0,0.0,0,0.0,0,0,0,0,32.253681874099996,,0,0.0,aislado
ES_32036,32036,Xunqueira de Ambía,22.67209867,1365.0,0,0,0.0,0.0,0,0.0,0,0,0,0,37.42694468718087,,0,0.0,aislado
ES_32037,32037,Xunqueira de Espadanedo,24.8419599,687.0,0,0,0.0,0.0,0,0.0,0,0,0,0,27.532974803077295,,0,0.0,aislado
ES_32038,32038,Larouco,18.71022645,443.0,0,0,0.0,0.0,0,0.0,0,0,0,9,6.21391401447907,10.308607876558382,0,0.0,periferico
ES_32039,32039,Laza,5.40828531,1168.0,1,1,0.18490148775083762,1.0,1,8.561643835616438,0,0,1,2,5.863080815526225,10.212644428564367,0,0.0,directo
ES_32040,32040,Leiro,38.88744045,1483.0,0,0,0.0,0.0,0,0.0,0,0,0,0,31.907515553447347,,0,0.0,aislado
ES_32041,32041,Lobeira,11.12361443,766.0,0,0,0.0,0.0,0,0.0,0,0,0,0,42.2485359474911,,0,0.0,aislado
ES_32042,32042,Lobios,10.66935162,1796.0,0,0,0.0,0.0,0,0.0,0,0,0,0,33.25214516928171,,0,0.0,aislado
ES_32043,32043,Maceda,28.55893109,2910.0,0,0,0.0,0.0,0,0.0,0,0,0,0,27.68586419399108,,0,0.0,aislado
ES_32045,32045,Maside,68.50851793,2743.0,0,0,0.0,0.0,0,0.0,0,0,0,0,44.712717716178105,,0,0.0,aislado
ES_50272,50272,Utebo,1066.3061298,18917.0,31,31,0.029072326542673506,0.06451612903225806,2,16.38737643389544,14,64,55,120,0.4268375269064698,14.645087164530116,0,0.0,directo
ES_50273,50273,Valdehorna,4.02635445,32.0,0,0,0.0,0.0,0,0.0,0,2,0,3,3.1535303279300257,10.87469576905421,0,0.0,periferico
ES_50274,50274,Val de San Martín,2.45215058,63.0,2,2,0.8156105976167255,0.0,0,317.46031746031747,0,2,2,6,2.402006784007746,9.596068871182545,0,0.0,directo
ES_50275,50275,Valmadrid,2.49230438,126.0,0,0,0.0,0.0,0,0.0,0,0,0,0,12.150370789731245,18.09144641121786,0,0.0,aislado
ES_50276,50276,Valpalmas,3.39476509,135.0,0,0,0.0,0.0,0,0.0,0,0,0,2,5.861318823881231,6.641493179535281,0,0.0,periferico
ES_50277,50277,Valtorres,22.73590328,75.0,0,0,0.0,0.0,0,0.0,0,0,0,0,30.29928406130148,,0,0.0,aislado
ES_50280,50280,Vera de Moncayo,11.41164655,316.0,0,0,0.0,0.0,0,0.0,0,0,0,0,16.944645397947212,16.944645397947212,0,0.0,aislado
ES_50281,50281,Vierlas,31.87662973,85.0,0,0,0.0,0.0,0,0.0,0,0,0,0,21.23072759266765,,0,0.0,aislado
ES_50282,50282,"Vilueña, La",7.56769743,65.0,0,0,0.0,0.0,0,0.0,0,0,0,0,26.98780753156949,,0,0.0,aislado
ES_50283,50283,Villadoz,4.89119918,84.0,1,1,0.2044488402944163,1.0,1,119.04761904761905,1,3,1,4,0.36280387565222,11.402093824216891,0,0.0,directo
ES_50284,50284,Villafeliche,6.52845051,147.0,1,1,0.15317570355603416,0.0,0,68.02721088435375,0,1,1,1,1.821815576206579,14.510140007848005,0,0.0,directo
ES_50285,50285,Villafranca de Ebro,13.14072598,839.0,1,1,0.07609929630387134,0.0,0,11.918951132300357,0,0,4,14,5.8141534084534365,13.85008207311327,0,0.0,directo
ES_50286,50286,Villalba de Perejil,6.82447912,91.0,0,0,0.0,0.0,0,0.0,0,0,0,0,21.33067841697292,,0,0.0,aislado
ES_50287,50287,Villalengua,7.17107896,288.0,0,0,0.0,0.0,0,0.0,0,0,0,0,38.38016441510257,,0,0.0,aislado
ES_50288,50288,Villanueva de Gállego,63.27799345,4807.0,8,8,0.12642625917525835,0.0,0,16.642396505096734,0,11,43,82,3.5380410540248244,16.66639763582705,0,0.0,directo
ES_50290,50290,Villanueva de Huerva,4.97594045,390.0,0,0,0.0,0.0,0,0.0,0,0,0,4,8.139083136982787,14.556674613272271,0,0.0,periferico
ES_50292,50292,Villarreal de Huerva,10.13276975,275.0,1,1,0.09868969932924807,0.0,0,36.36363636363637,0,1,1,3,2.944677637377446,11.52206265653775,0,0.0,directo
ES_50294,50294,Villarroya del Campo,4.19372226,71.0,0,0,0.0,0.0,0,0.0,0,1,0,3,4.512494744025872,12.486563657629064,0,0.0,periferico
ES_50295,50295,Vistabella,2.33721421,51.0,0,0,0.0,0.0,0,0.0,0,0,0,3,8.686992380017468,15.051079282085544,0,0.0,periferico
ES_50296,50296,"Zaida, La",25.3505994,438.0,0,0,0.0,0.0,0,0.0,0,0,0,0,17.84156180350935,17.84156180350935,0,0.0,aislado
ES_50297,50297,Zaragoza,702.28608165,683949.0,1627,1627,2.3167196994384573,0.07559926244622003,123,23.78832339838204,0,296,1689,1771,1.701351074351629,8.085934722854356,410,0.2519975414874001,directo
ES_50298,50298,Zuera,26.00192304,8639.0,19,19,0.7307151848258066,0.05263157894736842,1,21.993286259983794,0,0,24,31,6.811881769541886,10.147388398125077,0,0.0,directo
