osm_id,source_type,name,lat,lon,tags
node/6468882338,node,Descida Cemitério Arco,32.8241628,-16.9582425,"{'FIXME': 'This bus stop could be redundant', 'bench': 'no', 'bus': 'yes', 'gtfs_id': '804', 'gtfs_stop_code': 'S231', 'mapillary': '1689786488444629', 'name': 'Descida Cemitério Arco', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'route_ref': '103;138', 'shelter': 'no', 'survey:date': '2024-09-07'}"
node/6468882341,node,Faias-Santana,32.8116751,-16.8851332,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'gtfs_id': '8', 'gtfs_stop_code': 'S146', 'lit': 'no', 'mapillary': '326939872269393', 'name': 'Faias-Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'route_ref': '103;138', 'shelter': 'yes', 'survey:date': '2025-09-27', 'tactile_paving': 'no'}"
node/6468882350,node,Arco S Jorge-ER 101 3A,32.827536,-16.9430631,"{'FIXME': 'This bus stop could be redundant', 'bench': 'no', 'bus': 'yes', 'gtfs_id': '5', 'gtfs_stop_code': 'S44', 'mapillary': '882957524690412', 'name': 'Arco S Jorge-ER 101 3A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'route_ref': '103;138', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6468882352,node,Borracheiro-Aviário,32.687959,-16.8680525,"{'FIXME': 'This bus stop could be redundant', 'bus': 'yes', 'gtfs_id': '1224', 'gtfs_stop_code': 'C172', 'name': 'Borracheiro-Aviário', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'route_ref': '112'}"
node/6468882358,node,LEV da Serra-ESTR Gaula,32.6940388,-16.8360333,"{'FIXME': 'This bus stop could be redundant', 'bench': 'no', 'bus': 'yes', 'gtfs_id': '1226', 'gtfs_stop_code': 'C198', 'mapillary': '1522749605097247', 'name': 'LEV da Serra-ESTR Gaula', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'route_ref': '85;110;113', 'shelter': 'no', 'survey:date': '2024-11-30'}"
node/6468882367,node,Antes Casas,32.6893463,-16.9524364,"{'FIXME': 'This bus stop could be redundant', 'bench': 'no', 'bus': 'yes', 'gtfs_id': '1694', 'gtfs_stop_code': '874A', 'mapillary': '464620269251846', 'name': 'Antes Casas', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'route_ref': '181', 'shelter': 'no', 'survey:date': '2024-04-16'}"
node/6539942087,node,,32.7216854,-16.7742988,"{'bench': 'no', 'mapillary': '25710867521877061', 'public_transport': 'platform', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6548111020,node,Saída do Lombo Galego,32.7844744,-16.8570446,"{'bus': 'yes', 'name': 'Saída do Lombo Galego', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6582861171,node,Estação de Machico,32.7210788,-16.7685062,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Estação de Machico', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'public_transport': 'stop_position', 'shelter': 'yes'}"
node/6582861172,node,Largo do Massapez,32.7715575,-16.8409688,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '670659145948880', 'name': 'Largo do Massapez', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-04-26'}"
node/6583035273,node,Depois Levada das Furnas,32.7589382,-16.8671928,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Depois Levada das Furnas', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583035277,node,Levada das Furnas,32.7574637,-16.8677882,"{'bus': 'yes', 'name': 'Levada das Furnas', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073903,node,Lombo de Cima 2A,32.7720675,-16.86265,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '9905265122839341', 'name': 'Lombo de Cima 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-03-23'}"
node/6583073922,node,Lombo de Baixo 4A,32.7771075,-16.8562161,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '700698128948716', 'name': 'Lombo de Baixo 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-03-23'}"
node/6583073923,node,Lombo de Baixo 3A,32.7784915,-16.8544739,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1019395547057257', 'name': 'Lombo de Baixo 3A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-06-08'}"
node/6583073924,node,Lombo de Baixo 2A,32.7800204,-16.8524149,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Lombo de Baixo 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073932,node,Degolada-Cruzinhas,32.7856025,-16.8517855,"{'bus': 'yes', 'name': 'Degolada-Cruzinhas', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073935,node,Ponte do Faial,32.7881247,-16.8525507,"{'bus': 'yes', 'name': 'Ponte do Faial', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073941,node,Centro Saúde do Faial,32.7908562,-16.8532762,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1533143918058405', 'name': 'Centro Saúde do Faial', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2025-06-08'}"
node/6583073942,node,Antes Centro Saúde Faial,32.7919034,-16.8537397,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1718524755731654', 'name': 'Antes Centro Saúde Faial', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-04-26'}"
node/6583073943,node,Faial-Supermercado,32.79112,-16.8546866,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1801519987075288', 'name': 'Faial-Supermercado', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-04-26'}"
node/6583073944,node,Covas-Faial,32.7895911,-16.854826,"{'bus': 'yes', 'name': 'Covas-Faial', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073945,node,Depois da Diferença,32.7860626,-16.8575598,"{'bench': 'no', 'bus': 'yes', 'mapillary': '1452969262035600', 'name': 'Depois da Diferença', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-10-26'}"
node/6583073946,node,Levada de Alto,32.7866916,-16.8600039,"{'bus': 'yes', 'name': 'Levada de Alto', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073948,node,Cortado-Santana,32.7955129,-16.8663947,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cortado-Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073950,node,Eiras-Santana,32.7943903,-16.8686117,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Eiras-Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073955,node,Depois Capela STO António,32.8067706,-16.8720307,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1380829700113714', 'name': 'Depois Capela STO António', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6583073957,node,Santo António-Fonte,32.8017008,-16.8709302,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '601594672271577', 'name': 'Santo António-Fonte', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-12-18'}"
node/6583073958,node,Pão Caseiro-Santo António,32.7993042,-16.8715412,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Pão Caseiro-Santo António', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073964,node,Depois ENT ESC Santana,32.7993904,-16.8774107,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '856070455968238', 'name': 'Depois ENT ESC Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-08-02'}"
node/6583073965,node,Lubriana-Santana,32.8016588,-16.8788446,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1291350602173600', 'name': 'Lubriana-Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-09-27'}"
node/6583073966,node,Depois do Colmo,32.8032851,-16.8812516,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1148342562890968', 'name': 'Depois do Colmo', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2024-08-02'}"
node/6583073972,node,Centro Saúde Santana,32.8048123,-16.8817652,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1673953643519455', 'name': 'Centro Saúde Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-01-14'}"
node/6583073973,node,Rua Santa Ana-Santana,32.8063556,-16.880892,"{'bus': 'yes', 'name': 'Rua Santa Ana-Santana', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6583073974,node,PSP-Santana,32.8075157,-16.8811979,"{'bench': 'no', 'bus': 'yes', 'mapillary': '1715431029116212', 'name': 'PSP-Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'platform', 'shelter': 'no', 'survey:date': '2025-09-27'}"
node/6583073975,node,R DR Agostinho Cardoso,32.8090502,-16.8841977,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'R DR Agostinho Cardoso', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584465573,node,Antes Longueira-Moinhos,32.7783834,-16.8463795,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '3893497730937295', 'name': 'Antes Longueira-Moinhos', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-08-02'}"
node/6584465574,node,Moinhos-S Roque Faial,32.778477,-16.8467742,"{'bus': 'yes', 'name': 'Moinhos-S Roque Faial', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584465580,node,Terreiros-Zona 27,32.7764187,-16.8480371,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1403872454079588', 'name': 'Terreiros-Zona 27', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-13'}"
node/6584465584,node,Rua D Manuel Cabral 2A,32.7730542,-16.8542232,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '2090424898422765', 'name': 'Rua D Manuel Cabral 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-11-30'}"
node/6584470293,node,Miradouro dos Palheiros,32.7746383,-16.8525385,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1457503258649979', 'name': 'Miradouro dos Palheiros', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-11-30'}"
node/6584470300,node,Rua D Manuel Cabral 1A,32.7723563,-16.8552194,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '878255328028682', 'name': 'Rua D Manuel Cabral 1A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-11-30'}"
node/6584470304,node,Igreja de São Roque Faial,32.7707085,-16.8566549,"{'bus': 'yes', 'name': 'Igreja de São Roque Faial', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584470306,node,Água de Alto-São R Faial,32.769799,-16.8563111,"{'bus': 'yes', 'name': 'Água de Alto-São R Faial', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584470312,node,ESCL Primária São R Faial,32.76733,-16.8576669,"{'bus': 'yes', 'name': 'ESCL Primária São R Faial', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584470313,node,Antes da Antiga Escola,32.7661658,-16.8584429,"{'bus': 'yes', 'name': 'Antes da Antiga Escola', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584470314,node,Depois Achada do Folhadal,32.7646258,-16.8608227,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '756824130326783', 'name': 'Depois Achada do Folhadal', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-08'}"
node/6584534081,node,Campo Futebol Machico,32.7285405,-16.7764026,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Campo Futebol Machico', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584949021,node,Reta da Achada Grande,32.826511,-16.9128489,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1448546523278722', 'name': 'Reta da Achada Grande', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2026-01-11'}"
node/6584949022,node,Felpa-ER 101 2A,32.8257902,-16.9161472,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1854188338553846', 'name': 'Felpa-ER 101 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584949023,node,Felpa-Tanque de Rega,32.8261349,-16.9178253,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '4279281382390260', 'name': 'Felpa-Tanque de Rega', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2025-12-26'}"
node/6584949024,node,Chão da Felpa,32.8261815,-16.9225182,"{'bus': 'yes', 'name': 'Chão da Felpa', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584949025,node,Felpa-Vacaria,32.8259379,-16.9237562,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1241855637850900', 'name': 'Felpa-Vacaria', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584949026,node,Reta da Felpa-RIB Funda,32.8235433,-16.9263686,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '954782763378670', 'name': 'Reta da Felpa-RIB Funda', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-12-18'}"
node/6584949027,node,RIB Funda-ER 101,32.8209762,-16.9314861,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'RIB Funda-ER 101', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584949028,node,Reta-Ribeira Funda,32.8195787,-16.933572,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '897290069494034', 'name': 'Reta-Ribeira Funda', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584949029,node,Depois Capela-RIB Funda,32.8210482,-16.9349199,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1199577882136755', 'name': 'Depois Capela-RIB Funda', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-12-26'}"
node/6584949030,node,Depois Cabanas-Zona 28,32.8231199,-16.9382275,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Depois Cabanas-Zona 28', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584949068,node,Felpa-ER 101 1A,32.8220197,-16.9377754,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1248774077253252', 'name': 'Felpa-ER 101 1A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6584972487,node,Arco Pequeno,32.8215309,-16.945557,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Arco Pequeno', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584972488,node,Arco S Jorge-ER 101 9A,32.8220426,-16.9478697,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1428697245336135', 'name': 'Arco S Jorge-ER 101 9A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972489,node,Arco S Jorge-ER 101 8A,32.8227927,-16.946429,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1226441349446155', 'name': 'Arco S Jorge-ER 101 8A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972490,node,Arco S Jorge-ER 101 7A,32.8236358,-16.9441838,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '2416766588726602', 'name': 'Arco S Jorge-ER 101 7A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972491,node,Arco S Jorge-ER 101 6A,32.8247982,-16.9433001,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1298265718727288', 'name': 'Arco S Jorge-ER 101 6A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972492,node,Arco S Jorge-ER 101 5A,32.8265841,-16.94199,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1687614498874854', 'name': 'Arco S Jorge-ER 101 5A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972493,node,Arco S Jorge-ER 101 4A,32.8277004,-16.942091,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1515347719552716', 'name': 'Arco S Jorge-ER 101 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972494,node,Arco S Jorge-ER 101 3A,32.8275553,-16.9430377,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '25612706265056904', 'name': 'Arco S Jorge-ER 101 3A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6584972495,node,Arco S Jorge-ER 101 1A,32.8257314,-16.9491439,"{'bus': 'yes', 'name': 'Arco S Jorge-ER 101 1A', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584972532,node,Arco São Jorge-Miradouro,32.8266982,-16.9539398,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1781382939399628', 'name': 'Arco São Jorge-Miradouro', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-05-18'}"
node/6584972533,node,Antes Centro Saúde Arco,32.8261422,-16.9528759,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1606945606983989', 'name': 'Antes Centro Saúde Arco', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-12-26'}"
node/6584972536,node,Cemitério Arco São Jorge,32.8256686,-16.9573519,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1992586238140586', 'name': 'Cemitério Arco São Jorge', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-12-26'}"
node/6584972537,node,Arco S Jorge-Laranjeiras,32.8243736,-16.9572211,"{'bus': 'yes', 'name': 'Arco S Jorge-Laranjeiras', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6584972538,node,ESCL Primária do Arco,32.8251673,-16.956123,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ESCL Primária do Arco', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585157091,node,ESTR do Jogo da Bola 6A,32.8243002,-16.9041288,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1099314225077660', 'name': 'ESTR do Jogo da Bola 6A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-11-17'}"
node/6585157096,node,ESTR do Jogo da Bola 5A,32.822768,-16.9048157,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '8693905550723043', 'name': 'ESTR do Jogo da Bola 5A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2024-11-17'}"
node/6585157108,node,ESTR do Jogo Bola-Moinho,32.8199003,-16.909974,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1969497340557603', 'name': 'ESTR do Jogo Bola-Moinho', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'yes', 'survey:date': '2025-08-27'}"
node/6585157127,node,Estrada do Farrobo 4A,32.8295996,-16.9062066,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '2030905891066086', 'name': 'Estrada do Farrobo 4A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2026-01-11'}"
node/6585157130,node,Estrada do Farrobo 3A,32.830906,-16.908177,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '4075916315999937', 'name': 'Estrada do Farrobo 3A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585157131,node,CZ Estrada do Farrobo,32.8319694,-16.9084422,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1560206368280378', 'name': 'CZ Estrada do Farrobo', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585157132,node,ESTR do Farrobo-Bar,32.8312603,-16.9096979,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '765398349562982', 'name': 'ESTR do Farrobo-Bar', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-27'}"
node/6585157133,node,ESTR Farrobo-Fontenário,32.8311672,-16.9112282,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ESTR Farrobo-Fontenário', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585157134,node,Entrada para Vigia,32.8307973,-16.912988,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'mapillary': '1884082085486451', 'name': 'Entrada para Vigia', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position', 'shelter': 'no', 'survey:date': '2025-08-03'}"
node/6585157135,node,ESTR do Farrobo 2A,32.8291623,-16.9131654,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'ESTR do Farrobo 2A', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585234947,node,Faias-Santana,32.8117458,-16.8850804,"{'bus': 'yes', 'name': 'Faias-Santana', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585234950,node,Caminho Chão-Santana,32.8147423,-16.8870669,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Caminho Chão-Santana', 'network:short': 'SIGA', 'network:wikidata': 'Q131480575', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585234958,node,Pico Tanoeiro-Santana,32.8184256,-16.887367,"{'bus': 'yes', 'name': 'Pico Tanoeiro-Santana', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
node/6585234962,node,CZ para QTA Furão-Santana,32.8211953,-16.8883125,"{'bus': 'yes', 'name': 'CZ para QTA Furão-Santana', 'network': 'SIGA', 'operator': 'HF', 'public_transport': 'stop_position'}"
