PROV_NAME,SOG_ID,LAU_ID,LAU_NAME,AREA_KM2,POP_2023,stations_count,stations_unique,stations_density_km2,stations_with_operator_share,operator_count,stations_per_10k_pop,stations_within_1km_count,stations_within_5km_count,stations_in_muni_plus_1km_count,stations_in_muni_plus_5km_count,min_distance_km_to_station,mean_distance_km_to_station,accessible_count,accessible_share,category_connectivity,INE_PROV_CODE
Burgos,ES_09352,9352,Santa María del Mercadillo,3.3410,101.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,10.8350,16.9490,0,0.0000,aislado,9
Burgos,ES_09353,9353,Santa María Rivarredonda,7.7740,91.0000,2,2,0.2570,0.0000,0,219.7800,0,3,2,4,1.8850,9.3930,0,0.0000,directo,9
Burgos,ES_09354,9354,Santa Olalla de Bureba,3.8160,41.0000,0,0,0.0000,0.0000,0,0.0000,0,1,1,3,2.5430,13.5260,0,0.0000,funcional,9
Burgos,ES_09355,9355,Santibáñez de Esgueva,3.5520,79.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,32.9290,0.0000,0,0.0000,aislado,9
Cuenca,ES_16238,16238,Vara de Rey,3.7050,474.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,15.5060,15.5060,0,0.0000,aislado,16
Cuenca,ES_16239,16239,Vega del Codorno,4.5330,146.0000,1,1,0.2210,0.0000,0,68.4930,0,1,1,1,2.3660,2.3660,0,0.0000,directo,16
Cuenca,ES_16240,16240,Vellisca,2.7460,118.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,32.5210,0.0000,0,0.0000,aislado,16
Cuenca,ES_16243,16243,Villaescusa de Haro,5.2680,491.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,16.4590,16.4590,0,0.0000,aislado,16
Cuenca,ES_16244,16244,Villagarcía del Llano,6.5490,765.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,23.5900,0.0000,0,0.0000,aislado,16
Cuenca,ES_16247,16247,Villalgordo del Marquesado,2.1760,66.0000,1,1,0.4600,0.0000,0,151.5150,1,1,1,1,0.5350,0.5350,0,0.0000,directo,16
Cuenca,ES_16248,16248,Villalpardo,32.0280,1008.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,9.9910,9.9910,0,0.0000,aislado,16
Cuenca,ES_16249,16249,Villamayor de Santiago,13.3460,2418.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,46.1200,0.0000,0,0.0000,aislado,16
Barcelona,ES_08201,8201,Sant Boi de Lluçanès,28.5310,572.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,43.2570,0.0000,0,0.0000,aislado,8
Barcelona,ES_08202,8202,Sant Celoni,282.0980,18423.0000,39,39,0.1380,0.1030,4,21.1690,0,13,70,267,3.5340,14.2950,1,0.0260,directo,8
Barcelona,ES_08204,8204,Sant Climent de Llobregat,387.1700,4190.0000,29,29,0.0750,1.0000,29,69.2120,5,493,122,1222,0.7300,12.6950,1,0.0340,directo,8
Barcelona,ES_08206,8206,Sant Cugat Sesgarrigues,162.7050,1021.0000,0,0,0.0000,0.0000,0,0.0000,0,19,10,138,1.4840,14.1260,0,0.0000,funcional,8
Barcelona,ES_08207,8207,Sant Esteve de Palautordera,285.1540,3037.0000,20,20,0.0700,0.0500,1,65.8540,4,62,28,115,0.6160,12.7210,0,0.0000,directo,8
Barcelona,ES_08208,8208,Sant Esteve Sesrovires,426.6810,7889.0000,6,6,0.0140,0.5000,3,7.6060,0,75,19,266,1.3080,15.1680,0,0.0000,directo,8
Barcelona,ES_08209,8209,Sant Fost de Campsentelles,694.5920,9175.0000,57,57,0.0820,0.0180,1,62.1250,4,234,109,1108,0.8170,13.2740,0,0.0000,directo,8
Barcelona,ES_08211,8211,Sant Feliu de Llobregat,3840.0420,45956.0000,156,156,0.0410,0.9740,152,33.9460,8,791,248,2400,0.3530,12.1790,4,0.0260,directo,8
Barcelona,ES_08212,8212,Sant Feliu Sasserra,26.9330,620.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,26.7980,0.0000,0,0.0000,aislado,8
Burgos,ES_09105,9105,Ciruelos de Cervera,2.8270,107.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,3,7.1640,11.4570,0,0.0000,periferico,9
Burgos,ES_09108,9108,Cogollos,19.7940,618.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,27.6150,0.0000,0,0.0000,aislado,9
Burgos,ES_09110,9110,Contreras,2.4160,92.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,3,6.2570,13.0490,0,0.0000,periferico,9
Burgos,ES_09112,9112,Coruña del Conde,2.9120,100.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,7.2820,13.5530,0,0.0000,periferico,9
Burgos,ES_09113,9113,Covarrubias,12.7190,529.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,7.5710,15.3720,0,0.0000,periferico,9
Burgos,ES_09114,9114,Cubillo del Campo,7.4890,105.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,14.4990,14.4990,0,0.0000,aislado,9
Burgos,ES_09115,9115,Cubo de Bureba,10.3540,102.0000,1,1,0.0970,0.0000,0,98.0390,1,4,1,4,0.4800,12.1850,0,0.0000,directo,9
Burgos,ES_09117,9117,"Cueva de Roa, La",7.8870,94.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,61.3450,0.0000,0,0.0000,aislado,9
Burgos,ES_09119,9119,Cuevas de San Clemente,3.2450,43.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,11.1040,14.5660,0,0.0000,aislado,9
Burgos,ES_09120,9120,Encío,2.2950,43.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,6.7140,16.3110,0,0.0000,periferico,9
Cuenca,ES_16251,16251,Villanueva de la Jara,15.0990,2356.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,29.2360,0.0000,0,0.0000,aislado,16
Cuenca,ES_16254,16254,Villar de Domingo García,2.9410,226.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,11.4150,15.4770,0,0.0000,periferico,16
Cuenca,ES_16255,16255,Villar de la Encina,3.1130,153.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,7.6310,7.6310,0,0.0000,periferico,16
Cuenca,ES_16258,16258,Villar del Humo,1.2800,192.0000,1,1,0.7810,0.0000,0,52.0830,0,1,1,1,2.0190,2.0190,0,0.0000,directo,16
Cuenca,ES_16259,16259,Villar del Infantado,1.3770,30.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,9.4950,9.9570,0,0.0000,aislado,16
Cuenca,ES_16263,16263,Villar de Olalla,9.0130,1422.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,29,14.4920,17.5890,0,0.0000,periferico,16
Cuenca,ES_16264,16264,Villarejo de Fuentes,3.2250,414.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,22.3260,0.0000,0,0.0000,aislado,16
Cuenca,ES_16266,16266,Villarejo-Periesteban,11.5810,387.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,10.4910,10.4910,0,0.0000,aislado,16
Cuenca,ES_16270,16270,Villarrubio,7.3740,208.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,50.4150,0.0000,0,0.0000,aislado,16
Cuenca,ES_16271,16271,Villarta,33.2740,853.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,6.4640,6.4640,0,0.0000,periferico,16
Barcelona,ES_08213,8213,Sant Fruitós de Bages,413.5310,9137.0000,27,27,0.0650,0.0000,0,29.5500,12,50,37,223,0.8010,7.8230,0,0.0000,directo,8
Barcelona,ES_08215,8215,Sant Hipòlit de Voltregà,4154.1690,3704.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,37.3020,0.0000,0,0.0000,aislado,8
Barcelona,ES_08216,8216,Sant Jaume de Frontanyà,1.3630,29.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,64.6240,0.0000,0,0.0000,aislado,8
Barcelona,ES_08217,8217,Sant Joan Despí,6137.3150,34552.0000,155,155,0.0250,0.9740,151,44.8600,65,1259,462,2237,0.1800,11.6840,0,0.0000,directo,8
Barcelona,ES_08218,8218,Sant Joan de Vilatorrada,667.5850,10919.0000,19,19,0.0280,0.0000,0,17.4010,0,34,24,207,1.3980,8.1520,0,0.0000,directo,8
Barcelona,ES_08219,8219,Vilassar de Mar,5276.1540,21039.0000,53,53,0.0100,0.0380,2,25.1910,32,202,88,249,0.0940,14.0580,0,0.0000,directo,8
Barcelona,ES_08220,8220,Sant Julià de Vilatorta,200.0220,3235.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,22.4830,0.0000,0,0.0000,aislado,8
Barcelona,ES_08221,8221,Sant Just Desvern,2629.4980,20478.0000,167,167,0.0640,0.9760,163,81.5510,48,1312,478,2894,0.4410,11.1680,1,0.0060,directo,8
Barcelona,ES_08222,8222,Sant Llorenç D'Hortons,132.3800,2572.0000,2,2,0.0150,1.0000,2,7.7760,0,18,4,111,3.2050,14.7850,0,0.0000,directo,8
Barcelona,ES_08224,8224,Sant Martí de Centelles,47.9120,1240.0000,3,3,0.0630,0.3330,1,24.1940,0,5,9,64,3.7490,14.6920,1,0.3330,directo,8
Barcelona,ES_08225,8225,Sant Martí D'Albars,8.1980,121.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,41.0270,0.0000,0,0.0000,aislado,8
Burgos,ES_09122,9122,Espinosa de Cervera,2.7670,82.0000,1,1,0.3610,0.0000,0,121.9510,1,1,1,3,0.6500,11.3140,0,0.0000,directo,9
Burgos,ES_09123,9123,Espinosa del Camino,6.3610,44.0000,1,1,0.1570,0.0000,0,227.2730,1,6,2,7,0.2290,9.2890,0,0.0000,directo,9
Burgos,ES_09125,9125,Estépar,6.2040,637.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,45.4290,0.0000,0,0.0000,aislado,9
Burgos,ES_09127,9127,Fontioso,2.2550,56.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,30.2370,0.0000,0,0.0000,aislado,9
Burgos,ES_09128,9128,Frandovínez,11.4110,98.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,40.4560,0.0000,0,0.0000,aislado,9
Burgos,ES_09130,9130,Fresneña,4.8530,68.0000,1,1,0.2060,0.0000,0,147.0590,0,1,1,4,3.4220,13.5710,0,0.0000,directo,9
Burgos,ES_09131,9131,Fresnillo de las Dueñas,50.1080,687.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,33.3120,0.0000,0,0.0000,aislado,9
Burgos,ES_09132,9132,Fresno de Río Tirón,17.2910,167.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,6.8370,15.1150,0,0.0000,periferico,9
Burgos,ES_09134,9134,Frías,9.0630,267.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,12.5870,15.1590,0,0.0000,aislado,9
Cuenca,ES_16272,16272,Villas de la Ventosa,1.5290,222.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,10.9530,15.8980,0,0.0000,periferico,16
Cuenca,ES_16273,16273,Villaverde y Pasaconsol,15.9520,338.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,28.4170,0.0000,0,0.0000,aislado,16
Cuenca,ES_16274,16274,Víllora,1.9590,135.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,17.6080,17.6080,0,0.0000,aislado,16
Cuenca,ES_16275,16275,Vindel,0.7130,18.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,13.3460,13.7320,0,0.0000,aislado,16
Cuenca,ES_16276,16276,Yémeda,0.7620,22.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,20.1740,0.0000,0,0.0000,aislado,16
Cuenca,ES_16277,16277,Zafra de Záncara,1.1680,92.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,15.6810,15.6810,0,0.0000,periferico,16
Cáceres,ES_10033,10033,Cabañas del Castillo,3.7800,398.0000,2,2,0.5290,0.0000,0,50.2510,0,1,2,3,1.3110,8.8760,0,0.0000,directo,10
Cáceres,ES_10034,10034,Cabezabellosa,10.1290,343.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,59.6030,0.0000,0,0.0000,aislado,10
Cáceres,ES_10035,10035,Cabezuela del Valle,38.5310,2181.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,44.0340,0.0000,0,0.0000,aislado,10
Cáceres,ES_10036,10036,Cabrero,51.9500,344.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,58.2950,0.0000,0,0.0000,aislado,10
Barcelona,ES_08226,8226,Sant Martí de Tous,32.4880,1268.0000,1,1,0.0310,0.0000,0,7.8860,0,1,1,4,2.8140,14.1720,0,0.0000,directo,8
Barcelona,ES_08227,8227,Sant Martí Sarroca,95.5870,3377.0000,7,7,0.0730,1.0000,7,20.7280,0,7,11,120,1.9570,13.1740,0,0.0000,directo,8
Barcelona,ES_08228,8228,Sant Martí Sesgueioles,92.8050,359.0000,0,0,0.0000,0.0000,0,0.0000,0,7,2,9,1.8840,11.9160,0,0.0000,funcional,8
Barcelona,ES_08229,8229,Sant Mateu de Bages,6.1740,632.0000,0,0,0.0000,0.0000,0,0.0000,0,0,2,34,7.8840,14.3550,0,0.0000,funcional,8
Barcelona,ES_08230,8230,Premià de Dalt,1621.2790,10528.0000,26,26,0.0160,0.0000,0,24.6960,9,189,71,333,0.2230,14.8350,0,0.0000,directo,8
Barcelona,ES_08231,8231,Sant Pere de Ribes,775.0780,31702.0000,41,41,0.0530,0.1220,5,12.9330,13,121,131,383,0.2730,11.8850,1,0.0240,directo,8
Barcelona,ES_08233,8233,Sant Pere de Torelló,46.7390,2571.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,48.6570,0.0000,0,0.0000,aislado,8
Barcelona,ES_08234,8234,Sant Pere de Vilamajor,140.8740,4856.0000,6,6,0.0430,0.0000,0,12.3560,0,36,58,256,2.6220,13.9840,0,0.0000,directo,8
Barcelona,ES_08235,8235,Sant Pol de Mar,767.2630,5771.0000,34,34,0.0440,0.0290,1,58.9150,18,127,52,246,0.7570,11.2280,0,0.0000,directo,8
Barcelona,ES_08237,8237,Sant Quirze de Besora,258.4010,2109.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,50.3430,0.0000,0,0.0000,aislado,8
Burgos,ES_09135,9135,Fuentebureba,4.7310,43.0000,1,1,0.2110,0.0000,0,232.5580,0,2,1,4,1.5200,11.9980,0,0.0000,directo,9
Burgos,ES_09136,9136,Fuentecén,13.6190,232.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,55.6790,0.0000,0,0.0000,aislado,9
Burgos,ES_09137,9137,Fuentelcésped,11.9850,269.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,38.0840,0.0000,0,0.0000,aislado,9
Burgos,ES_09138,9138,Fuentelisendo,14.9170,104.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,59.6160,0.0000,0,0.0000,aislado,9
Burgos,ES_09139,9139,Fuentemolinos,7.7190,99.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,56.4140,0.0000,0,0.0000,aislado,9
Burgos,ES_09140,9140,Fuentenebro,3.4380,134.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,56.2340,0.0000,0,0.0000,aislado,9
Burgos,ES_09141,9141,Fuentespina,66.9030,805.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,38.3600,0.0000,0,0.0000,aislado,9
Burgos,ES_09143,9143,Galbarros,0.9070,29.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,8.4360,13.9500,0,0.0000,aislado,9
Burgos,ES_09144,9144,"Gallega, La",2.4210,42.0000,1,1,0.4130,0.0000,0,238.0950,1,2,1,4,0.5380,11.9570,0,0.0000,directo,9
Burgos,ES_09148,9148,Grijalba,5.7760,114.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,41.6960,0.0000,0,0.0000,aislado,9
Burgos,ES_09149,9149,Grisaleña,3.7320,61.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,5.1440,12.6370,0,0.0000,periferico,9
Burgos,ES_09151,9151,Gumiel de Izán,7.8780,595.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,29.9380,0.0000,0,0.0000,aislado,9
Burgos,ES_09152,9152,Gumiel de Mercado,6.6680,385.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,43.4280,0.0000,0,0.0000,aislado,9
Burgos,ES_09356,9356,Santibáñez del Val,4.8110,72.0000,1,1,0.2080,0.0000,0,138.8890,1,1,1,3,0.4060,12.8530,0,0.0000,directo,9
Burgos,ES_09358,9358,Santo Domingo de Silos,3.3210,262.0000,2,2,0.6020,0.0000,0,76.3360,0,2,2,4,1.8720,13.5760,0,0.0000,directo,9
Burgos,ES_09361,9361,Sargentes de la Lora,1.4850,128.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,3,11.1390,15.2190,0,0.0000,periferico,9
Burgos,ES_09362,9362,Sarracín,27.2330,262.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,28.6810,0.0000,0,0.0000,aislado,9
Burgos,ES_09363,9363,Sasamón,8.2640,935.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,51.6180,0.0000,0,0.0000,aislado,9
Burgos,ES_09365,9365,"Sequera de Haza, La",4.0880,28.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,55.5740,0.0000,0,0.0000,aislado,9
Burgos,ES_09366,9366,Solarana,4.4800,74.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,20.0650,0.0000,0,0.0000,aislado,9
Burgos,ES_09368,9368,Sordillos,2.1680,21.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,45.1920,0.0000,0,0.0000,aislado,9
Cáceres,ES_10038,10038,Cachorrilla,2.1980,91.0000,0,0,0.0000,0.0000,0,0.0000,0,1,0,1,4.3470,11.7050,0,0.0000,periferico,10
Cáceres,ES_10042,10042,Campillo de Deleitosa,3.2460,83.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,17.1080,17.9150,0,0.0000,aislado,10
Cáceres,ES_10043,10043,Campo Lugar,11.4570,837.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,9.0100,12.8520,0,0.0000,periferico,10
Cáceres,ES_10044,10044,Cañamero,10.7100,1621.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,12.2610,15.3640,0,0.0000,periferico,10
Cáceres,ES_10045,10045,Cañaveral,11.7820,1019.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,24.6620,0.0000,0,0.0000,aislado,10
Cáceres,ES_10046,10046,Carbajo,6.3620,178.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,30.7440,0.0000,0,0.0000,aislado,10
Cáceres,ES_10047,10047,Carcaboso,53.3500,1082.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,32.7160,0.0000,0,0.0000,aislado,10
Cáceres,ES_10048,10048,Carrascalejo,4.7270,229.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,19.3760,19.4140,0,0.0000,aislado,10
Cáceres,ES_10049,10049,Casar de Cáceres,34.0140,4431.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,6,12.5010,17.3390,0,0.0000,periferico,10
Barcelona,ES_08238,8238,Sant Quirze del Vallès,1390.9620,20188.0000,47,47,0.0340,0.6600,31,23.2810,7,357,185,1516,0.1540,13.7780,1,0.0210,directo,8
Barcelona,ES_08239,8239,Sant Quirze Safaja,26.1890,677.0000,32,32,1.2220,0.0000,0,472.6740,0,60,42,188,1.7430,14.4720,0,0.0000,directo,8
Barcelona,ES_08241,8241,Sant Sadurní D'Osormort,2.9000,89.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,21.6570,0.0000,0,0.0000,aislado,8
Barcelona,ES_08243,8243,Santa Cecília de Voltregà,21.2850,184.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,34.8100,0.0000,0,0.0000,aislado,8
Barcelona,ES_08244,8244,Santa Coloma de Cervelló,1124.6590,8373.0000,74,74,0.0660,0.9190,68,88.3790,33,901,231,1869,0.0900,12.5220,23,0.3110,directo,8
Barcelona,ES_08245,8245,Santa Coloma de Gramenet,16775.9000,119195.0000,466,466,0.0280,0.9270,432,39.0960,182,2091,968,3369,0.1300,10.5940,9,0.0190,directo,8
Barcelona,ES_08246,8246,Santa Eugènia de Berga,328.2210,2295.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,21.4370,0.0000,0,0.0000,aislado,8
Barcelona,ES_08247,8247,Santa Eulàlia de Riuprimer,104.2620,1448.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,22.3240,0.0000,0,0.0000,aislado,8
Barcelona,ES_08248,8248,Santa Eulàlia de Ronçana,558.6030,7852.0000,60,60,0.1070,0.0330,2,76.4140,12,200,119,675,0.5510,12.1920,0,0.0000,directo,8
Burgos,ES_09154,9154,Hacinas,19.0080,150.0000,2,2,0.1050,0.0000,0,133.3330,0,2,2,3,1.1280,10.9830,0,0.0000,directo,9
Burgos,ES_09155,9155,Haza,0.3520,29.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,57.2240,0.0000,0,0.0000,aislado,9
Burgos,ES_09159,9159,Hontanas,6.7520,69.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,48.3960,0.0000,0,0.0000,aislado,9
Burgos,ES_09162,9162,Hontoria de la Cantera,8.7170,169.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,21.5320,0.0000,0,0.0000,aislado,9
Burgos,ES_09163,9163,Hontoria del Pinar,7.6220,616.0000,2,2,0.2620,0.5000,1,32.4680,1,2,2,6,0.7060,12.4640,0,0.0000,directo,9
Burgos,ES_09164,9164,Hontoria de Valdearados,5.1520,173.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,11.6380,11.6380,0,0.0000,aislado,9
Burgos,ES_09166,9166,"Hormazas, Las",2.7060,99.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,42.8920,0.0000,0,0.0000,aislado,9
Burgos,ES_09167,9167,Hornillos del Camino,3.7670,53.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,49.3180,0.0000,0,0.0000,aislado,9
Burgos,ES_09168,9168,"Horra, La",10.1760,305.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,50.5920,0.0000,0,0.0000,aislado,9
Burgos,ES_09170,9170,Hoyales de Roa,16.4070,210.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,51.9810,0.0000,0,0.0000,aislado,9
Burgos,ES_09172,9172,Huérmeces,3.2450,158.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,39.0700,0.0000,0,0.0000,aislado,9
Cáceres,ES_10050,10050,Casar de Palomero,27.6720,1022.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,29.9760,0.0000,0,0.0000,aislado,10
Cáceres,ES_10051,10051,Casares de las Hurdes,19.8360,412.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,20.1660,0.0000,0,0.0000,aislado,10
Cáceres,ES_10055,10055,Casas del Monte,27.8450,768.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,59.5820,0.0000,0,0.0000,aislado,10
Cáceres,ES_10056,10056,Casas de Millán,3.6220,554.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,23.5630,0.0000,0,0.0000,aislado,10
Cáceres,ES_10057,10057,Casas de Miravete,2.2530,114.0000,1,1,0.4440,0.0000,0,87.7190,0,1,1,1,1.9940,1.9940,0,0.0000,directo,10
Cáceres,ES_10058,10058,Casatejada,12.1540,1359.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,29.1680,0.0000,0,0.0000,aislado,10
Cáceres,ES_10059,10059,Casillas de Coria,5.5350,343.0000,1,1,0.1810,0.0000,0,29.1550,0,1,1,2,3.2640,13.8680,0,0.0000,directo,10
Cáceres,ES_10060,10060,Castañar de Ibor,6.8300,1005.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,1,12.5400,12.5400,0,0.0000,periferico,10
Cáceres,ES_10061,10061,Ceclavín,11.1550,1779.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,17.6240,17.6240,0,0.0000,aislado,10
Barcelona,ES_08250,8250,Santa Margarida de Montbui,376.9050,10418.0000,12,12,0.0320,0.0000,0,11.5190,0,29,74,115,3.0440,8.7070,0,0.0000,directo,8
Barcelona,ES_08251,8251,Santa Margarida I Els Monjos,437.9340,7629.0000,7,7,0.0160,0.1430,1,9.1760,3,9,7,121,0.6260,13.9490,0,0.0000,directo,8
Barcelona,ES_08252,8252,Barberà del Vallès,4071.7150,33353.0000,91,91,0.0220,0.1870,17,27.2840,18,521,184,1096,0.3820,13.7830,5,0.0550,directo,8
Barcelona,ES_08253,8253,Santa Maria de Besora,6.5790,164.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,53.1630,0.0000,0,0.0000,aislado,8
Barcelona,ES_08254,8254,"Esquirol, L'",36.6050,2265.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,41.8560,0.0000,0,0.0000,aislado,8
Barcelona,ES_08257,8257,Santa Maria de Miralles,5.4560,138.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,4,5.4880,16.3030,0,0.0000,periferico,8
Barcelona,ES_08258,8258,Santa Maria D'Oló,16.4500,1084.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,16.9190,18.8620,0,0.0000,aislado,8
Barcelona,ES_08259,8259,Santa Maria de Palautordera,581.3860,9853.0000,49,49,0.0840,0.0200,1,49.7310,0,128,110,174,1.1510,14.2150,0,0.0000,directo,8
Burgos,ES_09173,9173,Huerta de Arriba,3.7690,125.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,20.3360,0.0000,0,0.0000,aislado,9
Burgos,ES_09175,9175,Humada,1.3500,115.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,23.3760,0.0000,0,0.0000,aislado,9
Burgos,ES_09176,9176,Hurones,6.5080,54.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,16.4490,18.5300,0,0.0000,aislado,9
Burgos,ES_09177,9177,Ibeas de Juarros,10.8790,1417.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,2,8.6960,10.1160,0,0.0000,periferico,9
Burgos,ES_09178,9178,Ibrillos,5.8560,33.0000,0,0,0.0000,0.0000,0,0.0000,0,3,0,6,3.6440,10.3200,0,0.0000,periferico,9
Burgos,ES_09179,9179,Iglesiarrubia,3.1300,47.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,40.7350,0.0000,0,0.0000,aislado,9
Burgos,ES_09180,9180,Iglesias,4.1670,144.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,54.0910,0.0000,0,0.0000,aislado,9
Burgos,ES_09181,9181,Isar,4.2610,283.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,49.1320,0.0000,0,0.0000,aislado,9
Burgos,ES_09182,9182,Itero del Castillo,4.6080,78.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,0,28.0390,0.0000,0,0.0000,aislado,9
Burgos,ES_09183,9183,Jaramillo de la Fuente,1.9460,42.0000,1,1,0.5140,0.0000,0,238.0950,1,2,1,2,0.6750,11.2800,0,0.0000,directo,9
Burgos,ES_09184,9184,Jaramillo Quemado,0.5730,10.0000,0,0,0.0000,0.0000,0,0.0000,0,0,0,5,6.1960,10.8720,0,0.0000,periferico,9
