provincia,nombre_municipio,codigo_municipio,anio,pib
Barcelona,Collbató,8069,2016,15415.0
Barcelona,Collbató,8069,2017,15568.0
Barcelona,Collbató,8069,2018,16275.0
Barcelona,Collbató,8069,2019,17053.0
Barcelona,Collbató,8069,2020,17458.0
Barcelona,Collbató,8069,2021,18057.0
Barcelona,Collbató,8069,2022,19840.0
Barcelona,Collbató,8069,2023,20312.0
Barcelona,Collsuspina,8070,2015,13224.0
Barcelona,Collsuspina,8070,2016,13378.0
Barcelona,Collsuspina,8070,2017,13790.0
Barcelona,Collsuspina,8070,2018,14163.0
Barcelona,Collsuspina,8070,2019,16077.0
Barcelona,Collsuspina,8070,2020,9064.0
Barcelona,Collsuspina,8070,2021,13124.0
Barcelona,Collsuspina,8070,2022,14293.0
Barcelona,Collsuspina,8070,2023,15170.0
Barcelona,Copons,8071,2015,12119.0
Barcelona,Copons,8071,2016,12490.0
Barcelona,Copons,8071,2017,13338.0
Barcelona,Copons,8071,2018,13356.0
Barcelona,Copons,8071,2019,14196.0
Barcelona,Copons,8071,2020,14924.0
Barcelona,Copons,8071,2021,15499.0
Barcelona,Copons,8071,2022,16412.0
Barcelona,Copons,8071,2023,16438.0
Barcelona,Corbera de Llobregat,8072,2015,13156.0
Barcelona,Corbera de Llobregat,8072,2016,13474.0
Barcelona,Corbera de Llobregat,8072,2017,14209.0
Barcelona,Corbera de Llobregat,8072,2018,14880.0
Barcelona,Corbera de Llobregat,8072,2019,15196.0
Barcelona,Corbera de Llobregat,8072,2020,15125.0
Barcelona,Corbera de Llobregat,8072,2021,16110.0
Barcelona,Corbera de Llobregat,8072,2022,17036.0
Barcelona,Corbera de Llobregat,8072,2023,18030.0
Barcelona,Cornellà de Llobregat,8073,2015,11192.0
Barcelona,Cornellà de Llobregat,8073,2016,11464.0
Barcelona,Cornellà de Llobregat,8073,2017,11867.0
Barcelona,Cornellà de Llobregat,8073,2018,12331.0
Barcelona,Cornellà de Llobregat,8073,2019,12868.0
Barcelona,Cornellà de Llobregat,8073,2020,12954.0
Barcelona,Cornellà de Llobregat,8073,2021,13536.0
Barcelona,Cornellà de Llobregat,8073,2022,14101.0
Barcelona,Cornellà de Llobregat,8073,2023,14920.0
Barcelona,Cubelles,8074,2015,12037.0
Barcelona,Cubelles,8074,2016,12382.0
Barcelona,Cubelles,8074,2017,12809.0
Barcelona,Cubelles,8074,2018,13162.0
Barcelona,Cubelles,8074,2019,13677.0
Barcelona,Cubelles,8074,2020,13928.0
Barcelona,Cubelles,8074,2021,14481.0
Barcelona,Cubelles,8074,2022,15328.0
Barcelona,Cubelles,8074,2023,16276.0
Barcelona,Cànoves i Samalús,8042,2015,11847.0
Barcelona,Cànoves i Samalús,8042,2016,12330.0
Barcelona,Cànoves i Samalús,8042,2017,12779.0
Barcelona,Cànoves i Samalús,8042,2018,13218.0
Barcelona,Cànoves i Samalús,8042,2019,14042.0
Barcelona,Cànoves i Samalús,8042,2020,14473.0
Barcelona,Cànoves i Samalús,8042,2021,14885.0
Barcelona,Cànoves i Samalús,8042,2022,15760.0
Barcelona,Cànoves i Samalús,8042,2023,17066.0
Barcelona,Dosrius,8075,2015,11800.0
Barcelona,Dosrius,8075,2016,12275.0
Barcelona,Dosrius,8075,2017,12806.0
Barcelona,Dosrius,8075,2018,13357.0
Barcelona,Dosrius,8075,2019,13817.0
Barcelona,Dosrius,8075,2020,13976.0
Barcelona,Dosrius,8075,2021,14894.0
Barcelona,Dosrius,8075,2022,15754.0
Barcelona,Dosrius,8075,2023,16572.0
Barcelona,Esparreguera,8076,2015,11966.0
Barcelona,Esparreguera,8076,2016,12256.0
Barcelona,Esparreguera,8076,2017,12619.0
Barcelona,Esparreguera,8076,2018,13149.0
Barcelona,Esparreguera,8076,2019,13771.0
Barcelona,Esparreguera,8076,2020,13949.0
Barcelona,Esparreguera,8076,2021,14209.0
Barcelona,Esparreguera,8076,2022,15138.0
Barcelona,Esparreguera,8076,2023,16203.0
Barcelona,Esplugues de Llobregat,8077,2015,13936.0
Barcelona,Esplugues de Llobregat,8077,2016,14745.0
Barcelona,Esplugues de Llobregat,8077,2017,14857.0
Barcelona,Esplugues de Llobregat,8077,2018,16010.0
Barcelona,Esplugues de Llobregat,8077,2019,15659.0
Barcelona,Esplugues de Llobregat,8077,2020,15553.0
Barcelona,Esplugues de Llobregat,8077,2021,16402.0
Barcelona,Esplugues de Llobregat,8077,2022,16998.0
Barcelona,Esplugues de Llobregat,8077,2023,17633.0
Barcelona,"Espunyola, L'",8078,2015,11110.0
Barcelona,"Espunyola, L'",8078,2016,11893.0
Barcelona,"Espunyola, L'",8078,2017,11120.0
Barcelona,"Espunyola, L'",8078,2018,11848.0
Barcelona,"Espunyola, L'",8078,2019,13217.0
Barcelona,"Espunyola, L'",8078,2020,13405.0
Barcelona,"Espunyola, L'",8078,2021,13441.0
Barcelona,"Espunyola, L'",8078,2022,16032.0
Barcelona,"Espunyola, L'",8078,2023,16133.0
Barcelona,"Esquirol, L'",8254,2015,13091.0
Barcelona,"Esquirol, L'",8254,2016,13858.0
Barcelona,"Esquirol, L'",8254,2017,14427.0
Barcelona,"Esquirol, L'",8254,2018,14598.0
Barcelona,"Esquirol, L'",8254,2019,15281.0
Barcelona,"Esquirol, L'",8254,2020,15295.0
Barcelona,"Esquirol, L'",8254,2021,15617.0
Barcelona,"Esquirol, L'",8254,2022,16157.0
Barcelona,"Esquirol, L'",8254,2023,16890.0
Barcelona,"Estany, L'",8079,2015,13253.0
Barcelona,"Estany, L'",8079,2016,13244.0
Barcelona,"Estany, L'",8079,2017,14105.0
Barcelona,"Estany, L'",8079,2018,14457.0
Barcelona,"Estany, L'",8079,2019,14976.0
Barcelona,"Estany, L'",8079,2020,15715.0
Barcelona,"Estany, L'",8079,2021,16622.0
Barcelona,"Estany, L'",8079,2022,16123.0
Barcelona,"Estany, L'",8079,2023,18008.0
Barcelona,Figaró-Montmany,8134,2015,11250.0
Barcelona,Figaró-Montmany,8134,2016,11697.0
Barcelona,Figaró-Montmany,8134,2017,12300.0
Barcelona,Figaró-Montmany,8134,2018,13099.0
Barcelona,Figaró-Montmany,8134,2019,13268.0
Barcelona,Figaró-Montmany,8134,2020,13723.0
Barcelona,Figaró-Montmany,8134,2021,14926.0
Barcelona,Figaró-Montmany,8134,2022,15831.0
Barcelona,Figaró-Montmany,8134,2023,16189.0
Barcelona,Fogars de Montclús,8081,2015,11094.0
Barcelona,Fogars de Montclús,8081,2016,12271.0
Barcelona,Fogars de Montclús,8081,2017,13023.0
Barcelona,Fogars de Montclús,8081,2018,12579.0
Barcelona,Fogars de Montclús,8081,2019,12373.0
Barcelona,Fogars de Montclús,8081,2020,13061.0
Barcelona,Fogars de Montclús,8081,2021,13325.0
Barcelona,Fogars de Montclús,8081,2022,14644.0
Barcelona,Fogars de Montclús,8081,2023,16264.0
Barcelona,Fogars de la Selva,8082,2015,10518.0
Barcelona,Fogars de la Selva,8082,2016,10524.0
Barcelona,Fogars de la Selva,8082,2017,11024.0
Barcelona,Fogars de la Selva,8082,2018,11394.0
Barcelona,Fogars de la Selva,8082,2019,12298.0
Barcelona,Fogars de la Selva,8082,2020,12672.0
Barcelona,Fogars de la Selva,8082,2021,13432.0
Barcelona,Fogars de la Selva,8082,2022,14307.0
Barcelona,Fogars de la Selva,8082,2023,14938.0
Barcelona,Folgueroles,8083,2015,12791.0
Barcelona,Folgueroles,8083,2016,13537.0
Barcelona,Folgueroles,8083,2017,14083.0
Barcelona,Folgueroles,8083,2018,14654.0
Barcelona,Folgueroles,8083,2019,15478.0
Barcelona,Folgueroles,8083,2020,15900.0
Barcelona,Folgueroles,8083,2021,16626.0
Barcelona,Folgueroles,8083,2022,17490.0
Barcelona,Folgueroles,8083,2023,18642.0
Barcelona,Fonollosa,8084,2015,12694.0
Barcelona,Fonollosa,8084,2016,13113.0
Barcelona,Fonollosa,8084,2017,13313.0
Barcelona,Fonollosa,8084,2018,14033.0
Barcelona,Fonollosa,8084,2019,14751.0
Barcelona,Fonollosa,8084,2020,15168.0
Barcelona,Fonollosa,8084,2021,15311.0
Barcelona,Fonollosa,8084,2022,16381.0
Barcelona,Fonollosa,8084,2023,17272.0
Barcelona,Font-rubí,8085,2015,12279.0
Barcelona,Font-rubí,8085,2016,12288.0
Barcelona,Font-rubí,8085,2017,12981.0
Barcelona,Font-rubí,8085,2018,13636.0
Barcelona,Font-rubí,8085,2019,13678.0
Barcelona,Font-rubí,8085,2020,13268.0
Barcelona,Font-rubí,8085,2021,13656.0
Barcelona,Font-rubí,8085,2022,15421.0
Barcelona,Font-rubí,8085,2023,16299.0
Barcelona,"Franqueses del Vallès, Les",8086,2015,11509.0
Barcelona,"Franqueses del Vallès, Les",8086,2016,11936.0
Barcelona,"Franqueses del Vallès, Les",8086,2017,12119.0
Barcelona,"Franqueses del Vallès, Les",8086,2018,12686.0
Barcelona,"Franqueses del Vallès, Les",8086,2019,12826.0
Barcelona,"Franqueses del Vallès, Les",8086,2020,13435.0
Barcelona,"Franqueses del Vallès, Les",8086,2021,13876.0
Barcelona,"Franqueses del Vallès, Les",8086,2022,14659.0
Barcelona,"Franqueses del Vallès, Les",8086,2023,15350.0
Barcelona,Fígols,8080,2020,15794.0
Barcelona,Fígols,8080,2021,16922.0
Barcelona,Fígols,8080,2022,17217.0
Barcelona,Fígols,8080,2023,18111.0
Barcelona,Gaià,8090,2015,11729.0
Barcelona,Gaià,8090,2016,12490.0
Barcelona,Gaià,8090,2017,12487.0
Barcelona,Gaià,8090,2018,13784.0
Barcelona,Gaià,8090,2019,13208.0
Barcelona,Gaià,8090,2020,13887.0
Barcelona,Gaià,8090,2021,14696.0
Barcelona,Gaià,8090,2022,17639.0
Barcelona,Gaià,8090,2023,17202.0
Barcelona,Gallifa,8087,2015,17443.0
Barcelona,Gallifa,8087,2016,17094.0
Barcelona,Gallifa,8087,2017,18516.0
Barcelona,Gallifa,8087,2018,18478.0
Barcelona,Gallifa,8087,2019,20667.0
Barcelona,Gallifa,8087,2020,23834.0
Barcelona,Gallifa,8087,2021,20766.0
Barcelona,Gallifa,8087,2022,22061.0
Barcelona,Gallifa,8087,2023,23300.0
Barcelona,"Garriga, La",8088,2015,13249.0
Barcelona,"Garriga, La",8088,2016,13791.0
Barcelona,"Garriga, La",8088,2017,14110.0
Barcelona,"Garriga, La",8088,2018,14682.0
Barcelona,"Garriga, La",8088,2019,15356.0
Barcelona,"Garriga, La",8088,2020,15546.0
Barcelona,"Garriga, La",8088,2021,16300.0
Barcelona,"Garriga, La",8088,2022,17317.0
Barcelona,"Garriga, La",8088,2023,18467.0
Barcelona,Gavà,8089,2015,12678.0
Barcelona,Gavà,8089,2016,13407.0
Barcelona,Gavà,8089,2017,13723.0
Barcelona,Gavà,8089,2018,14038.0
Barcelona,Gavà,8089,2019,14435.0
Barcelona,Gavà,8089,2020,14586.0
Barcelona,Gavà,8089,2021,15156.0
Barcelona,Gavà,8089,2022,15988.0
Barcelona,Gavà,8089,2023,17120.0
Barcelona,Gelida,8091,2015,12731.0
Barcelona,Gelida,8091,2016,13266.0
Barcelona,Gelida,8091,2017,13386.0
Barcelona,Gelida,8091,2018,13817.0
Barcelona,Gelida,8091,2019,14103.0
Barcelona,Gelida,8091,2020,14056.0
Barcelona,Gelida,8091,2021,14935.0
Barcelona,Gelida,8091,2022,15389.0
Barcelona,Gelida,8091,2023,16339.0
Barcelona,Gironella,8092,2015,11803.0
Barcelona,Gironella,8092,2016,11965.0
Barcelona,Gironella,8092,2017,12203.0
Barcelona,Gironella,8092,2018,13008.0
Barcelona,Gironella,8092,2019,13316.0
Barcelona,Gironella,8092,2020,13460.0
Barcelona,Gironella,8092,2021,13837.0
Barcelona,Gironella,8092,2022,14394.0
Barcelona,Gironella,8092,2023,15091.0
Barcelona,Gisclareny,8093,2020,15794.0
Barcelona,Gisclareny,8093,2021,16922.0
Barcelona,Gisclareny,8093,2022,17217.0
Barcelona,Gisclareny,8093,2023,18111.0
Barcelona,"Granada, La",8094,2015,12049.0
Barcelona,"Granada, La",8094,2016,12403.0
Barcelona,"Granada, La",8094,2017,12826.0
Barcelona,"Granada, La",8094,2018,13796.0
Barcelona,"Granada, La",8094,2019,14269.0
Barcelona,"Granada, La",8094,2020,14576.0
Barcelona,"Granada, La",8094,2021,14706.0
Barcelona,"Granada, La",8094,2022,15475.0
Barcelona,"Granada, La",8094,2023,16574.0
Barcelona,Granera,8095,2020,15794.0
Barcelona,Granera,8095,2021,16922.0
Barcelona,Granollers,8096,2015,12041.0
Barcelona,Granollers,8096,2016,12455.0
Barcelona,Granollers,8096,2017,12798.0
Barcelona,Granollers,8096,2018,13407.0
Barcelona,Granollers,8096,2019,13680.0
Barcelona,Granollers,8096,2020,14136.0
Barcelona,Granollers,8096,2021,14687.0
Barcelona,Granollers,8096,2022,15392.0
Barcelona,Granollers,8096,2023,16199.0
Barcelona,Gualba,8097,2015,13216.0
Barcelona,Gualba,8097,2016,13317.0
Barcelona,Gualba,8097,2017,13960.0
Barcelona,Gualba,8097,2018,14751.0
Barcelona,Gualba,8097,2019,15203.0
Barcelona,Gualba,8097,2020,15198.0
Barcelona,Gualba,8097,2021,15729.0
Barcelona,Gualba,8097,2022,16525.0
Barcelona,Gualba,8097,2023,17699.0
Barcelona,Guardiola de Berguedà,8099,2015,11582.0
Barcelona,Guardiola de Berguedà,8099,2016,11939.0
Barcelona,Guardiola de Berguedà,8099,2017,12209.0
Barcelona,Guardiola de Berguedà,8099,2018,12518.0
Barcelona,Guardiola de Berguedà,8099,2019,12670.0
Barcelona,Guardiola de Berguedà,8099,2020,13555.0
Barcelona,Guardiola de Berguedà,8099,2021,14042.0
Barcelona,Guardiola de Berguedà,8099,2022,14766.0
Barcelona,Guardiola de Berguedà,8099,2023,15580.0
Barcelona,Gurb,8100,2015,14741.0
Barcelona,Gurb,8100,2016,15994.0
Barcelona,Gurb,8100,2017,17024.0
Barcelona,Gurb,8100,2018,17463.0
Barcelona,Gurb,8100,2019,18925.0
Barcelona,Gurb,8100,2020,18937.0
Barcelona,Gurb,8100,2021,19519.0
Barcelona,Gurb,8100,2022,20831.0
Barcelona,Gurb,8100,2023,22153.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2015,10455.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2016,10637.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2017,10917.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2018,11339.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2019,11731.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2020,11726.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2021,12304.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2022,12632.0
Barcelona,"Hospitalet de Llobregat, L'",8101,2023,13302.0
Barcelona,"Hostalets de Pierola, Els",8162,2015,11697.0
Barcelona,"Hostalets de Pierola, Els",8162,2016,12042.0
Barcelona,"Hostalets de Pierola, Els",8162,2017,12313.0
Barcelona,"Hostalets de Pierola, Els",8162,2018,12873.0
Barcelona,"Hostalets de Pierola, Els",8162,2019,13503.0
Barcelona,"Hostalets de Pierola, Els",8162,2020,13679.0
Barcelona,"Hostalets de Pierola, Els",8162,2021,14311.0
Barcelona,"Hostalets de Pierola, Els",8162,2022,14873.0
Barcelona,"Hostalets de Pierola, Els",8162,2023,15867.0
Barcelona,Igualada,8102,2015,11840.0
Barcelona,Igualada,8102,2016,12161.0
Barcelona,Igualada,8102,2017,12505.0
Barcelona,Igualada,8102,2018,13038.0
Barcelona,Igualada,8102,2019,13512.0
Barcelona,Igualada,8102,2020,13501.0
Barcelona,Igualada,8102,2021,14172.0
Barcelona,Igualada,8102,2022,14868.0
Barcelona,Igualada,8102,2023,15698.0
Barcelona,Jorba,8103,2015,12440.0
Barcelona,Jorba,8103,2016,12647.0
Barcelona,Jorba,8103,2017,13571.0
Barcelona,Jorba,8103,2018,13695.0
Barcelona,Jorba,8103,2019,14320.0
Barcelona,Jorba,8103,2020,14489.0
Barcelona,Jorba,8103,2021,15567.0
Barcelona,Jorba,8103,2022,16375.0
Barcelona,Jorba,8103,2023,17264.0
Barcelona,"Llacuna, La",8104,2015,12492.0
Barcelona,"Llacuna, La",8104,2016,12872.0
Barcelona,"Llacuna, La",8104,2017,12083.0
Barcelona,"Llacuna, La",8104,2018,13100.0
Barcelona,"Llacuna, La",8104,2019,13559.0
Barcelona,"Llacuna, La",8104,2020,14283.0
Barcelona,"Llacuna, La",8104,2021,14762.0
Barcelona,"Llacuna, La",8104,2022,15198.0
Barcelona,"Llacuna, La",8104,2023,16339.0
Barcelona,"Llagosta, La",8105,2015,10196.0
Barcelona,"Llagosta, La",8105,2016,10456.0
Barcelona,"Llagosta, La",8105,2017,10833.0
Barcelona,"Llagosta, La",8105,2018,11254.0
Barcelona,"Llagosta, La",8105,2019,11747.0
Barcelona,"Llagosta, La",8105,2020,11928.0
Barcelona,"Llagosta, La",8105,2021,12514.0
Barcelona,"Llagosta, La",8105,2022,13144.0
Barcelona,"Llagosta, La",8105,2023,13766.0
Barcelona,Llinars del Vallès,8106,2015,12099.0
Barcelona,Llinars del Vallès,8106,2016,12706.0
Barcelona,Llinars del Vallès,8106,2017,13023.0
Barcelona,Llinars del Vallès,8106,2018,13593.0
Barcelona,Llinars del Vallès,8106,2019,14210.0
Barcelona,Llinars del Vallès,8106,2020,14613.0
Barcelona,Llinars del Vallès,8106,2021,15315.0
Barcelona,Llinars del Vallès,8106,2022,16027.0
Barcelona,Llinars del Vallès,8106,2023,17101.0
Barcelona,Lliçà d'Amunt,8107,2015,12112.0
Barcelona,Lliçà d'Amunt,8107,2016,12742.0
Barcelona,Lliçà d'Amunt,8107,2017,13006.0
Barcelona,Lliçà d'Amunt,8107,2018,13564.0
Barcelona,Lliçà d'Amunt,8107,2019,14208.0
Barcelona,Lliçà d'Amunt,8107,2020,14227.0
Barcelona,Lliçà d'Amunt,8107,2021,15051.0
Barcelona,Lliçà d'Amunt,8107,2022,16125.0
Barcelona,Lliçà d'Amunt,8107,2023,16930.0
Barcelona,Lliçà de Vall,8108,2015,13115.0
Barcelona,Lliçà de Vall,8108,2016,13861.0
Barcelona,Lliçà de Vall,8108,2017,14297.0
Barcelona,Lliçà de Vall,8108,2018,14677.0
Barcelona,Lliçà de Vall,8108,2019,15602.0
Barcelona,Lliçà de Vall,8108,2020,16360.0
Barcelona,Lliçà de Vall,8108,2021,16590.0
Barcelona,Lliçà de Vall,8108,2022,17593.0
Barcelona,Lliçà de Vall,8108,2023,15754.0
Barcelona,Lluçà,8109,2015,10558.0
Barcelona,Lluçà,8109,2016,11165.0
Barcelona,Lluçà,8109,2017,11458.0
Barcelona,Lluçà,8109,2018,12062.0
Barcelona,Lluçà,8109,2019,12579.0
Barcelona,Lluçà,8109,2020,13130.0
Barcelona,Lluçà,8109,2021,13703.0
Barcelona,Lluçà,8109,2022,14059.0
Barcelona,Lluçà,8109,2023,15899.0
Barcelona,Malgrat de Mar,8110,2015,10470.0
Barcelona,Malgrat de Mar,8110,2016,10847.0
Barcelona,Malgrat de Mar,8110,2017,11251.0
Barcelona,Malgrat de Mar,8110,2018,11766.0
Barcelona,Malgrat de Mar,8110,2019,12215.0
Barcelona,Malgrat de Mar,8110,2020,12060.0
Barcelona,Malgrat de Mar,8110,2021,12791.0
Barcelona,Malgrat de Mar,8110,2022,13643.0
Barcelona,Malgrat de Mar,8110,2023,14651.0
Barcelona,Malla,8111,2015,15164.0
Barcelona,Malla,8111,2016,15792.0
Barcelona,Malla,8111,2017,16073.0
Barcelona,Malla,8111,2018,20299.0
Barcelona,Malla,8111,2019,18315.0
Barcelona,Malla,8111,2020,18822.0
Barcelona,Malla,8111,2021,20433.0
Barcelona,Malla,8111,2022,20366.0
Barcelona,Malla,8111,2023,22561.0
Barcelona,Manlleu,8112,2015,10596.0
Barcelona,Manlleu,8112,2016,11056.0
Barcelona,Manlleu,8112,2017,11221.0
Barcelona,Manlleu,8112,2018,11623.0
Barcelona,Manlleu,8112,2019,11937.0
Barcelona,Manlleu,8112,2020,12558.0
Barcelona,Manlleu,8112,2021,12553.0
Barcelona,Manlleu,8112,2022,13020.0
Barcelona,Manlleu,8112,2023,13699.0
Barcelona,Manresa,8113,2015,11730.0
Barcelona,Manresa,8113,2016,12083.0
Barcelona,Manresa,8113,2017,12389.0
Barcelona,Manresa,8113,2018,12762.0
Barcelona,Manresa,8113,2019,13244.0
Barcelona,Manresa,8113,2020,13324.0
Barcelona,Manresa,8113,2021,13727.0
Barcelona,Manresa,8113,2022,14219.0
Barcelona,Manresa,8113,2023,15099.0
Barcelona,Marganell,8242,2015,12265.0
Barcelona,Marganell,8242,2016,12340.0
Barcelona,Marganell,8242,2017,12661.0
Barcelona,Marganell,8242,2018,12806.0
Barcelona,Marganell,8242,2019,13986.0
Barcelona,Marganell,8242,2020,14325.0
Barcelona,Marganell,8242,2021,14577.0
Barcelona,Marganell,8242,2022,15326.0
Barcelona,Marganell,8242,2023,15921.0
Barcelona,Martorell,8114,2015,11192.0
Barcelona,Martorell,8114,2016,11342.0
Barcelona,Martorell,8114,2017,11891.0
Barcelona,Martorell,8114,2018,12304.0
Barcelona,Martorell,8114,2019,12766.0
Barcelona,Martorell,8114,2020,12761.0
Barcelona,Martorell,8114,2021,13435.0
Barcelona,Martorell,8114,2022,13859.0
Barcelona,Martorell,8114,2023,14833.0
Barcelona,Martorelles,8115,2015,16488.0
Barcelona,Martorelles,8115,2016,13110.0
Barcelona,Martorelles,8115,2017,13523.0
Barcelona,Martorelles,8115,2018,14083.0
Barcelona,Martorelles,8115,2019,14552.0
Barcelona,Martorelles,8115,2020,14465.0
Barcelona,Martorelles,8115,2021,15018.0
Barcelona,Martorelles,8115,2022,15740.0
Barcelona,Martorelles,8115,2023,16919.0
Barcelona,"Masies de Roda, Les",8116,2015,13745.0
Barcelona,"Masies de Roda, Les",8116,2016,13947.0
Barcelona,"Masies de Roda, Les",8116,2017,13988.0
Barcelona,"Masies de Roda, Les",8116,2018,15251.0
Barcelona,"Masies de Roda, Les",8116,2019,14955.0
Barcelona,"Masies de Roda, Les",8116,2020,15825.0
Barcelona,"Masies de Roda, Les",8116,2021,15771.0
Barcelona,"Masies de Roda, Les",8116,2022,16699.0
Barcelona,"Masies de Roda, Les",8116,2023,16932.0
Barcelona,"Masies de Voltregà, Les",8117,2015,12202.0
Barcelona,"Masies de Voltregà, Les",8117,2016,12723.0
Barcelona,"Masies de Voltregà, Les",8117,2017,13242.0
Barcelona,"Masies de Voltregà, Les",8117,2018,13610.0
Barcelona,"Masies de Voltregà, Les",8117,2019,14168.0
Barcelona,"Masies de Voltregà, Les",8117,2020,14908.0
Barcelona,"Masies de Voltregà, Les",8117,2021,15136.0
Barcelona,"Masies de Voltregà, Les",8117,2022,15752.0
Barcelona,"Masies de Voltregà, Les",8117,2023,16761.0
Barcelona,"Masnou, El",8118,2015,14448.0
Barcelona,"Masnou, El",8118,2016,14692.0
Barcelona,"Masnou, El",8118,2017,15135.0
Barcelona,"Masnou, El",8118,2018,15867.0
Barcelona,"Masnou, El",8118,2019,16456.0
Barcelona,"Masnou, El",8118,2020,16572.0
Barcelona,"Masnou, El",8118,2021,17257.0
Barcelona,"Masnou, El",8118,2022,18260.0
Barcelona,"Masnou, El",8118,2023,19295.0
Barcelona,Masquefa,8119,2015,11218.0
Barcelona,Masquefa,8119,2016,11625.0
Barcelona,Masquefa,8119,2017,12127.0
Barcelona,Masquefa,8119,2018,12715.0
Barcelona,Masquefa,8119,2019,13230.0
Barcelona,Masquefa,8119,2020,13332.0
Barcelona,Masquefa,8119,2021,14096.0
Barcelona,Masquefa,8119,2022,14569.0
Barcelona,Masquefa,8119,2023,15641.0
Barcelona,Matadepera,8120,2015,20010.0
Barcelona,Matadepera,8120,2016,20792.0
Barcelona,Matadepera,8120,2017,21552.0
Barcelona,Matadepera,8120,2018,24738.0
Barcelona,Matadepera,8120,2019,19510.0
Barcelona,Matadepera,8120,2020,22806.0
Barcelona,Matadepera,8120,2021,24091.0
Barcelona,Matadepera,8120,2022,24814.0
Barcelona,Matadepera,8120,2023,26720.0
Barcelona,Mataró,8121,2015,10457.0
Barcelona,Mataró,8121,2016,10853.0
Barcelona,Mataró,8121,2017,11125.0
Barcelona,Mataró,8121,2018,11658.0
Barcelona,Mataró,8121,2019,12150.0
Barcelona,Mataró,8121,2020,12201.0
Barcelona,Mataró,8121,2021,12889.0
Barcelona,Mataró,8121,2022,13681.0
Barcelona,Mataró,8121,2023,14433.0
Barcelona,Mediona,8122,2015,10978.0
Barcelona,Mediona,8122,2016,11612.0
Barcelona,Mediona,8122,2017,11362.0
Barcelona,Mediona,8122,2018,11843.0
Barcelona,Mediona,8122,2019,12387.0
Barcelona,Mediona,8122,2020,12631.0
Barcelona,Mediona,8122,2021,13202.0
Barcelona,Mediona,8122,2022,14122.0
Barcelona,Mediona,8122,2023,14609.0
Barcelona,Moià,8138,2015,11502.0
Barcelona,Moià,8138,2016,11938.0
Barcelona,Moià,8138,2017,12337.0
Barcelona,Moià,8138,2018,12728.0
Barcelona,Moià,8138,2019,13060.0
Barcelona,Moià,8138,2020,13614.0
Barcelona,Moià,8138,2021,14023.0
Barcelona,Moià,8138,2022,14943.0
Barcelona,Moià,8138,2023,15848.0
Barcelona,Molins de Rei,8123,2015,14111.0
Barcelona,Molins de Rei,8123,2016,14161.0
Barcelona,Molins de Rei,8123,2017,14652.0
Barcelona,Molins de Rei,8123,2018,15057.0
Barcelona,Molins de Rei,8123,2019,15976.0
Barcelona,Molins de Rei,8123,2020,15912.0
Barcelona,Molins de Rei,8123,2021,16651.0
Barcelona,Molins de Rei,8123,2022,17376.0
Barcelona,Molins de Rei,8123,2023,18316.0
Barcelona,Mollet del Vallès,8124,2015,11320.0
Barcelona,Mollet del Vallès,8124,2016,11724.0
Barcelona,Mollet del Vallès,8124,2017,12075.0
Barcelona,Mollet del Vallès,8124,2018,12542.0
Barcelona,Mollet del Vallès,8124,2019,13064.0
Barcelona,Mollet del Vallès,8124,2020,13185.0
Barcelona,Mollet del Vallès,8124,2021,13786.0
Barcelona,Mollet del Vallès,8124,2022,14439.0
Barcelona,Mollet del Vallès,8124,2023,15241.0
Barcelona,Monistrol de Calders,8128,2015,10708.0
Barcelona,Monistrol de Calders,8128,2016,11163.0
Barcelona,Monistrol de Calders,8128,2017,11442.0
Barcelona,Monistrol de Calders,8128,2018,12219.0
Barcelona,Monistrol de Calders,8128,2019,12344.0
Barcelona,Monistrol de Calders,8128,2020,13035.0
Barcelona,Monistrol de Calders,8128,2021,13291.0
Barcelona,Monistrol de Calders,8128,2022,14567.0
Barcelona,Monistrol de Calders,8128,2023,15222.0
Barcelona,Monistrol de Montserrat,8127,2015,11770.0
Barcelona,Monistrol de Montserrat,8127,2016,12193.0
Barcelona,Monistrol de Montserrat,8127,2017,12201.0
Barcelona,Monistrol de Montserrat,8127,2018,12471.0
Barcelona,Monistrol de Montserrat,8127,2019,12858.0
Barcelona,Monistrol de Montserrat,8127,2020,12792.0
Barcelona,Monistrol de Montserrat,8127,2021,13124.0
Barcelona,Monistrol de Montserrat,8127,2022,13937.0
Barcelona,Monistrol de Montserrat,8127,2023,14812.0
Barcelona,Montcada i Reixac,8125,2015,11154.0
Barcelona,Montcada i Reixac,8125,2016,11438.0
Barcelona,Montcada i Reixac,8125,2017,11669.0
Barcelona,Montcada i Reixac,8125,2018,12230.0
Barcelona,Montcada i Reixac,8125,2019,12684.0
Barcelona,Montcada i Reixac,8125,2020,12673.0
Barcelona,Montcada i Reixac,8125,2021,13405.0
Barcelona,Montcada i Reixac,8125,2022,13860.0
Barcelona,Montcada i Reixac,8125,2023,14700.0
