nombre_provincia,Nombre,Codigo,Mediana consumo anual,Viviendas con bajo consumo,Viviendas con consumo entre 1.001 y 2.000 kwh,Viviendas con consumo entre 2.001 y 3.000 kwh,Viviendas con consumo entre 3.001 y 4.000 kwh,Viviendas con consumo entre 4.001 y 5.000 kwh,Viviendas con consumo entre 5.001 y 6.000 kwh,Viviendas con consumo entre 6.001 y 7.000 kwh,Viviendas con consumo entre 7.001 y 8.000 kwh,Viviendas con consumo entre 751 y 1.000 kwh,Viviendas con consumo entre 8.001 y 9.000 kwh,Viviendas con consumo entre 9.001 y 10.000 kwh,Viviendas con consumo mayor de 10.000 kwh,Viviendas de uso esporádico,Viviendas de uso esporádico (entre 251 y 500 kwh),Viviendas de uso esporádico (entre 501 y 750 kwh),Viviendas totales,Viviendas vacías,prov_mediana_consumo_anual,prov_viviendas_con_bajo_consumo,prov_viviendas_con_consumo_entre_1.001_y_2.000_kwh,prov_viviendas_con_consumo_entre_2.001_y_3.000_kwh,prov_viviendas_con_consumo_entre_3.001_y_4.000_kwh,prov_viviendas_con_consumo_entre_4.001_y_5.000_kwh,prov_viviendas_con_consumo_entre_5.001_y_6.000_kwh,prov_viviendas_con_consumo_entre_6.001_y_7.000_kwh,prov_viviendas_con_consumo_entre_7.001_y_8.000_kwh,prov_viviendas_con_consumo_entre_751_y_1.000_kwh,prov_viviendas_con_consumo_entre_8.001_y_9.000_kwh,prov_viviendas_con_consumo_entre_9.001_y_10.000_kwh,prov_viviendas_con_consumo_mayor_de_10.000_kwh,prov_viviendas_de_uso_esporádico,prov_viviendas_de_uso_esporádico_(entre_251_y_500_kwh),prov_viviendas_de_uso_esporádico_(entre_501_y_750_kwh),prov_viviendas_totales,prov_viviendas_vacías
Madrid,Mejorada del Campo,28084,2964,96,1473,1860,1287,765,419,305,209,210,146,93,496,322,162,160,9163,1482,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Miraflores de la Sierra,28085,2029,205,1037,825,502,245,126,70,56,279,30,21,70,553,269,284,4865,846,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Molar (El),28086,2486,130,955,793,553,350,225,160,84,221,66,41,97,367,197,170,4405,363,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Molinos (Los),28087,2270,105,673,563,370,196,107,51,46,144,22,25,58,307,159,148,2837,170,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Moraleja de Enmedio *,28089,2985,41,309,428,359,221,125,81,47,73,22,16,41,121,61,60,1989,105,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Moralzarzal *,28090,2393,169,1355,1347,924,494,262,133,79,282,54,42,84,621,295,326,6085,239,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Morata de Tajuña,28091,3486,55,406,506,404,310,232,150,119,95,82,77,261,217,111,106,3678,764,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Móstoles *,28092,2109,1478,27102,23375,10106,4015,1844,966,674,3985,400,263,552,4775,2081,2694,82103,2568,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Navacerrada,28093,1809,129,570,395,217,122,75,43,28,181,17,11,39,380,194,186,2454,247,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Navalafuente,28094,2049,49,284,219,115,68,45,22,15,69,8,10,25,144,52,92,1175,102,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Navalagamella,28095,2482,33,294,262,195,138,67,29,21,70,14,16,29,144,83,61,1490,178,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Navalcarnero,28096,2497,240,2816,2812,1899,1061,527,304,172,483,95,62,163,791,404,387,12156,731,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Navas del Rey *,28099,2540,55,320,323,228,125,94,51,24,87,24,22,36,166,86,80,1715,160,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Nuevo Baztán,28100,3663,65,313,356,368,294,212,178,94,75,96,49,150,232,125,107,3503,1021,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Orusco de Tajuña,28102,2640,40,129,94,79,64,45,19,15,43,14,6,43,98,62,36,1030,341,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Paracuellos de Jarama *,28104,2837,143,1896,2203,1629,991,615,362,207,302,127,88,217,484,252,232,9607,343,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Parla *,28106,2357,803,12826,13137,7131,3231,1622,949,627,1941,334,214,375,2560,1215,1345,47256,1506,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Pedrezuela *,28108,3072,72,523,569,502,327,216,151,107,130,50,52,122,234,117,117,3225,170,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Pelayos de la Presa,28109,1876,165,479,349,224,136,86,57,31,169,25,17,38,422,234,188,2586,388,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Perales de Tajuña,28110,3146,37,229,274,210,174,112,70,46,50,40,25,52,116,58,58,1770,335,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Pinto *,28113,2602,310,5126,5229,2976,1664,1154,846,608,732,455,320,470,1031,482,549,21507,586,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Pozuelo de Alarcón,28115,2983,359,5766,7011,5218,3126,1834,1153,802,888,590,452,1608,1340,620,720,32327,2180,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Pozuelo del Rey,28116,3476,9,79,78,75,62,48,22,14,21,8,10,37,35,21,14,642,144,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Quijorna *,28119,2871,28,307,331,277,184,103,47,31,50,21,14,20,96,50,46,1594,85,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Rascafría *,28120,1564,127,384,262,129,64,28,21,11,156,5,7,23,334,159,175,1720,169,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Resto de Madrid,28999,1742,1097,3160,2071,1236,767,443,282,177,1048,111,81,274,2603,1390,1213,18006,4656,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Rivas-Vaciamadrid,28123,2713,284,6890,8756,5857,3210,1739,883,483,860,310,163,551,1236,585,651,35980,4758,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Robledo de Chavela,28125,2097,176,710,550,366,226,130,79,46,188,28,23,48,488,250,238,3478,420,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Rozas de Madrid (Las) *,28127,2809,427,7230,8496,5845,3389,2018,1218,789,1089,536,405,1300,1607,793,814,35404,1055,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,San Agustín del Guadalix *,28129,2783,72,1025,1187,842,520,279,185,93,172,69,38,114,282,148,134,5071,193,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,San Fernando de Henares,28130,2452,171,3961,4461,2432,1078,554,292,186,563,138,95,323,633,273,360,15621,734,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,San Lorenzo de El Escorial *,28131,2273,333,2184,1906,1154,669,398,273,179,536,134,87,211,1122,567,555,9925,739,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,San Martín de Valdeiglesias,28133,2288,279,1054,835,617,387,247,124,69,276,60,40,105,673,380,293,5817,1051,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,San Martín de la Vega,28132,3047,96,1126,1468,1175,708,415,242,188,207,109,87,356,353,183,170,7629,1099,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,San Sebastián de los Reyes *,28134,2295,593,10269,9872,5106,2296,1152,658,407,1516,333,185,546,2005,932,1073,36032,1094,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Santa María de la Alameda,28135,1507,148,374,238,101,73,36,21,15,138,7,7,14,338,198,140,1946,436,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Santos de la Humosa (Los),28137,2969,20,158,226,157,122,55,34,25,26,11,9,46,63,29,34,1263,311,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Serranillos del Valle,28140,3469,24,221,286,267,247,146,105,58,43,29,24,30,94,48,46,1707,133,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Sevilla la Nueva *,28141,2519,65,913,854,545,350,211,123,73,139,36,27,80,235,119,116,3780,129,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Soto del Real,28144,2514,121,950,904,668,428,242,123,90,235,49,39,93,453,217,236,4732,337,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Talamanca de Jarama,28145,2598,54,396,378,263,163,110,67,41,95,26,25,46,156,91,65,2047,227,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Tielmes,28146,3741,21,122,156,146,114,95,68,45,53,36,19,110,98,54,44,1502,419,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Titulcia,28147,3551,4,69,86,87,73,45,22,24,17,12,9,41,40,16,24,693,164,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torrejón de Ardoz *,28148,2221,932,15072,14758,7300,2766,1277,629,378,2149,227,137,350,2767,1282,1485,50494,1752,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torrejón de Velasco,28150,2868,44,330,354,326,211,128,66,33,63,19,13,32,167,82,85,1923,137,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torrejón de la Calzada *,28149,2966,44,585,760,607,406,190,135,84,95,51,34,48,169,92,77,3352,144,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torrelaguna,28151,2640,72,474,453,295,226,141,82,43,97,35,25,68,231,129,102,2778,536,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torrelodones,28152,3141,91,1544,1707,1338,976,676,457,283,320,185,112,343,389,180,209,8857,436,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torremocha de Jarama,28153,1987,32,139,87,66,44,16,12,8,36,8,7,8,85,41,44,639,91,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Torres de la Alameda,28154,3609,28,348,481,501,348,215,157,79,63,65,56,194,115,60,55,2948,298,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Tres Cantos *,28903,2246,325,5511,5250,2717,1080,495,231,153,803,85,49,157,1080,467,613,18542,606,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdeavero,28156,3258,14,128,157,151,114,91,42,29,31,13,14,21,65,39,26,948,78,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdelaguna,28157,3092,19,94,63,75,60,29,33,14,32,13,12,22,55,31,24,781,260,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdemanco,28158,1542,44,197,119,80,26,25,7,7,70,5,3,5,150,78,72,816,78,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdemorillo,28160,2875,142,1356,1325,1054,728,474,297,193,252,119,72,198,499,257,242,7154,445,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdemoro *,28161,2452,458,7132,8028,4825,2237,1084,555,298,1116,175,96,300,1598,733,865,28896,994,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdeolmos-Alalpardo,28162,2832,26,352,360,249,174,107,73,43,75,41,29,73,111,59,52,1811,98,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdetorres de Jarama *,28164,3225,44,369,384,366,247,180,115,70,85,53,42,68,141,67,74,2289,125,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Valdilecha,28165,3235,22,172,178,171,107,70,49,35,40,34,21,103,108,56,52,1592,482,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Velilla de San Antonio,28167,3060,35,682,900,688,453,226,161,94,84,80,41,175,156,77,79,4569,794,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Vellón (El),28168,2414,53,259,241,175,87,62,39,24,67,13,7,16,131,67,64,1463,289,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Venturada,28169,2681,29,277,247,202,113,82,54,27,64,26,15,40,130,65,65,1397,91,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villa del Prado,28171,2543,120,880,720,505,395,243,148,93,221,60,35,81,376,186,190,4379,502,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villaconejos,28170,3191,30,213,224,203,146,71,68,43,44,27,19,99,127,63,64,1686,372,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villalbilla,28172,3438,55,799,1040,973,680,464,282,193,144,143,89,250,232,100,132,6364,1020,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villamanta,28174,2842,29,217,208,184,124,76,42,33,44,17,6,35,95,47,48,1305,195,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villamantilla,28175,3299,14,104,120,120,79,58,46,20,23,14,6,21,49,30,19,766,92,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villanueva de Perales,28178,3292,8,87,129,116,89,63,36,17,16,7,7,15,39,18,21,783,154,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villanueva de la Cañada,28176,3397,83,1549,1310,1161,922,695,482,315,339,248,182,539,384,178,206,8559,350,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villanueva del Pardillo *,28177,2714,89,1318,1515,1032,600,288,162,106,169,69,41,90,244,134,110,5886,163,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villar del Olmo,28179,3371,27,118,130,115,88,65,43,43,27,24,18,52,87,45,42,1230,393,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villarejo de Salvanés,28180,3446,65,436,483,401,338,227,147,123,105,72,50,279,231,136,95,3794,837,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Villaviciosa de Odón,28181,3183,107,1936,2180,1772,1159,771,527,354,354,292,216,582,502,235,267,11252,500,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Zarzalejo,28183,1987,71,274,230,94,56,37,20,13,72,10,7,15,146,82,64,1221,176,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Madrid,Álamo (El) *,28004,2962,60,749,805,642,508,307,187,114,148,51,44,81,277,145,132,4204,231,2281,53978,803106,700637,385641,193805,104612,61138,38847,139880,26094,17926,57036,186655,84041,102614,2956941,187586
Melilla,Melilla,52001,2434,660,6565,5976,4140,2389,1392,751,397,1313,213,123,353,2129,940,1189,29347,2946,2434,660,6565,5976,4140,2389,1392,751,397,1313,213,123,353,2129,940,1189,29347,2946
Murcia,Abanilla,30001,2291,240,737,639,463,294,187,96,61,214,31,18,72,517,254,263,5007,1438,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Abarán,30002,2686,211,1240,1180,999,644,457,213,119,304,68,35,71,570,284,286,7089,978,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Albudeite,30004,2406,27,122,106,77,49,32,17,9,35,6,7,11,77,49,28,800,225,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Alcantarilla,30005,2851,343,3196,3665,2970,2033,1233,595,326,613,148,87,185,1058,523,535,18107,1655,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Alcázares (Los),30902,1277,2110,3823,2205,1415,888,473,277,157,1784,104,67,135,4928,2654,2274,21714,3348,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Aledo,30006,2215,20,159,130,106,72,38,23,14,53,5,4,15,124,65,59,965,202,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Alguazas,30007,2941,109,630,740,612,466,307,155,107,171,57,20,53,309,156,153,4492,756,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Alhama de Murcia,30008,2390,656,2514,2343,1781,1150,644,376,195,720,94,51,169,1591,833,758,14939,2655,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Archena,30009,3017,207,1356,1537,1355,982,635,378,209,322,121,61,147,638,314,324,9144,1196,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Beniel,30010,2994,82,792,787,672,506,336,194,122,161,51,34,72,262,130,132,4426,355,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Blanca,30011,2333,178,761,597,490,326,156,86,31,174,37,25,41,450,248,202,3866,514,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Bullas,30012,2208,265,1500,1384,833,385,210,121,60,331,45,21,66,688,358,330,7011,1102,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Calasparra,30013,2515,205,1060,1017,775,503,266,145,77,252,30,25,45,555,280,275,6095,1140,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Campos del Río,30014,2724,30,194,170,168,108,59,32,27,43,12,8,15,94,58,36,1250,290,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Caravaca de la Cruz,30015,2183,563,3205,2876,1691,806,428,238,140,680,85,71,179,1413,696,717,14630,2255,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Cartagena,30016,2403,4073,23472,20960,16041,10390,6067,3197,1691,6503,914,511,1329,13465,6721,6744,125253,16640,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Cehegín,30017,2321,381,1789,1724,1121,633,341,174,93,426,49,39,102,856,428,428,9156,1428,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Ceutí,30018,3070,104,800,971,849,646,398,267,133,212,69,37,78,365,194,171,5491,562,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Cieza,30019,2534,535,3430,3374,2395,1488,842,461,232,707,143,86,190,1311,677,634,16704,1510,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Fortuna,30020,2758,181,1022,931,755,532,382,238,136,248,92,39,130,546,262,284,6230,998,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Fuente Álamo de Murcia,30021,2748,261,1409,1332,1052,749,517,312,178,352,124,74,203,777,407,370,10054,2714,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Jumilla,30022,2447,419,2719,2605,1892,1010,550,292,155,553,87,50,175,1029,534,495,13679,2143,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Librilla,30023,2703,93,596,606,462,346,236,129,64,152,49,22,32,333,177,156,3712,592,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Lorca,30024,2595,879,8294,8197,5876,3541,2010,1185,676,1656,435,283,762,2819,1394,1425,42431,5818,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Lorquí *,30025,2931,106,557,628,502,420,292,151,72,146,29,22,49,302,161,141,3642,366,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Mazarrón,30026,1604,2143,5881,3805,2675,1674,920,487,267,2297,160,93,267,6044,3133,2911,31537,4824,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Molina de Segura,30027,2969,577,5772,6409,5492,3778,2451,1307,739,1162,425,248,536,2013,993,1020,32908,1999,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Moratalla,30028,1985,373,1188,885,620,344,153,92,54,329,33,23,81,809,433,376,6992,2008,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Mula,30029,2328,281,1875,1735,1212,705,378,191,118,458,43,28,100,903,469,434,9891,1864,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Murcia,30030,2797,4316,41604,44017,34743,23567,14042,7929,4444,8332,2425,1401,3156,14454,7087,7367,219740,15310,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Pliego,30032,2268,93,455,406,301,170,92,47,26,114,16,3,32,264,140,124,2628,609,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Puerto Lumbreras,30033,2580,181,1468,1385,1077,683,379,212,120,343,60,38,92,554,272,282,7966,1374,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Resto de Murcia,30999,2064,61,190,152,120,69,37,20,10,62,8,8,16,163,88,75,1232,316,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Ricote,30034,1837,81,263,179,131,72,41,15,8,87,5,4,13,197,116,81,1620,524,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,San Javier,30035,1243,3680,7069,3807,2693,1704,1019,618,356,3353,207,148,352,9697,5256,4441,41372,6669,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,San Pedro del Pinatar,30036,1738,2189,3484,2621,1799,1216,730,404,252,1310,123,82,218,4149,2377,1772,21460,2883,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Santomera,30901,3060,103,1170,1203,1030,823,532,320,186,229,98,72,116,435,217,218,6862,545,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Torre-Pacheco,30037,2550,719,3663,3239,2579,1810,1137,694,414,1031,238,145,349,2205,1076,1129,21899,3676,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Torres de Cotillas (Las),30038,3408,140,1291,1543,1570,1197,906,562,336,302,195,123,252,630,336,294,9889,842,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Totana,30039,2665,342,2998,2959,2235,1500,899,462,265,602,167,81,218,1132,536,596,15390,1530,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
Murcia,Unión (La),30041,2756,200,1555,1690,1377,890,591,254,133,343,51,44,81,648,338,310,9108,1251,2487,29990,156176,145270,110139,71909,42757,23725,13252,40132,7351,4375,10640,85273,43641,41632,844100,103111
