_id,periodo,provincia,tipo_de_segmento_de_mercado_gas,Consumo (MWh),Total
1,2009,Almería,Consumo eléctrico,0.0,218669.0
2,2009,Almería,Consumo Industrial,179860.0,218669.0
3,2009,Almería,Consumo Doméstico  Comercial,38809.0,218669.0
4,2009,Cádiz,Consumo eléctrico,22611866.0,29337174.0
5,2009,Cádiz,Consumo Industrial,6563640.0,29337174.0
6,2009,Cádiz,Consumo Doméstico  Comercial,161668.0,29337174.0
7,2009,Córdoba,Consumo eléctrico,0.0,1644046.0
8,2009,Córdoba,Consumo Industrial,1427288.0,1644046.0
9,2009,Córdoba,Consumo Doméstico  Comercial,216758.0,1644046.0
10,2009,Granada,Consumo eléctrico,0.0,2007936.0
11,2009,Granada,Consumo Industrial,1733208.0,2007936.0
12,2009,Granada,Consumo Doméstico  Comercial,274728.0,2007936.0
13,2009,Huelva,Consumo eléctrico,12472723.0,23393269.0
14,2009,Huelva,Consumo Industrial,10826843.0,23393269.0
15,2009,Huelva,Consumo Doméstico  Comercial,93703.0,23393269.0
16,2009,Jaén,Consumo eléctrico,0.0,2830181.0
17,2009,Jaén,Consumo Industrial,2700324.0,2830181.0
18,2009,Jaén,Consumo Doméstico  Comercial,129857.0,2830181.0
19,2009,Málaga,Consumo eléctrico,609106.0,1933771.0
20,2009,Málaga,Consumo Industrial,984312.0,1933771.0
21,2009,Málaga,Consumo Doméstico  Comercial,340353.0,1933771.0
22,2009,Sevilla,Consumo eléctrico,0.0,3732905.0
23,2009,Sevilla,Consumo Industrial,3192995.0,3732905.0
24,2009,Sevilla,Consumo Doméstico  Comercial,539910.0,3732905.0
25,2009,Huesca,Consumo eléctrico,0.0,3342573.0
26,2009,Huesca,Consumo Industrial,2921201.0,3342573.0
27,2009,Huesca,Consumo Doméstico  Comercial,421372.0,3342573.0
28,2009,Teruel,Consumo eléctrico,3842770.0,5033171.0
29,2009,Teruel,Consumo Industrial,1038686.0,5033171.0
30,2009,Teruel,Consumo Doméstico  Comercial,151715.0,5033171.0
31,2009,Zaragoza,Consumo eléctrico,9442154.0,19777823.0
32,2009,Zaragoza,Consumo Industrial,8424394.0,19777823.0
33,2009,Zaragoza,Consumo Doméstico  Comercial,1911275.0,19777823.0
34,2009,Asturias,Consumo eléctrico,2813745.0,10174239.0
35,2009,Asturias,Consumo Industrial,5472304.0,10174239.0
36,2009,Asturias,Consumo Doméstico  Comercial,1888190.0,10174239.0
37,2009,"Balears, Illes",Consumo eléctrico,0.0,607436.0
38,2009,"Balears, Illes",Consumo Industrial,63398.0,607436.0
39,2009,"Balears, Illes",Consumo Doméstico  Comercial,544038.0,607436.0
40,2009,Cantabria,Consumo eléctrico,0.0,7474524.0
41,2009,Cantabria,Consumo Industrial,6482581.0,7474524.0
42,2009,Cantabria,Consumo Doméstico  Comercial,991943.0,7474524.0
43,2009,Albacete,Consumo eléctrico,0.0,1189289.0
44,2009,Albacete,Consumo Industrial,802302.0,1189289.0
45,2009,Albacete,Consumo Doméstico  Comercial,386987.0,1189289.0
46,2009,Ciudad Real,Consumo eléctrico,829902.0,6364394.0
47,2009,Ciudad Real,Consumo Industrial,5089193.0,6364394.0
48,2009,Ciudad Real,Consumo Doméstico  Comercial,445299.0,6364394.0
49,2009,Cuenca,Consumo eléctrico,0.0,715174.0
50,2009,Cuenca,Consumo Industrial,588099.0,715174.0
51,2009,Cuenca,Consumo Doméstico  Comercial,127075.0,715174.0
52,2009,Guadalajara,Consumo eléctrico,0.0,1474033.0
53,2009,Guadalajara,Consumo Industrial,1123811.0,1474033.0
54,2009,Guadalajara,Consumo Doméstico  Comercial,350222.0,1474033.0
55,2009,Toledo,Consumo eléctrico,6914968.0,9331130.0
56,2009,Toledo,Consumo Industrial,1881390.0,9331130.0
57,2009,Toledo,Consumo Doméstico  Comercial,534772.0,9331130.0
58,2009,Ávila,Consumo eléctrico,0.0,266517.0
59,2009,Ávila,Consumo Industrial,32344.0,266517.0
60,2009,Ávila,Consumo Doméstico  Comercial,234173.0,266517.0
61,2009,Burgos,Consumo eléctrico,0.0,7545587.0
62,2009,Burgos,Consumo Industrial,6519993.0,7545587.0
63,2009,Burgos,Consumo Doméstico  Comercial,1025594.0,7545587.0
64,2009,León,Consumo eléctrico,0.0,2405805.0
65,2009,León,Consumo Industrial,1675700.0,2405805.0
66,2009,León,Consumo Doméstico  Comercial,730105.0,2405805.0
67,2009,Palencia,Consumo eléctrico,0.0,1557321.0
68,2009,Palencia,Consumo Industrial,1116004.0,1557321.0
69,2009,Palencia,Consumo Doméstico  Comercial,441317.0,1557321.0
70,2009,Salamanca,Consumo eléctrico,0.0,2043149.0
71,2009,Salamanca,Consumo Industrial,1447259.0,2043149.0
72,2009,Salamanca,Consumo Doméstico  Comercial,595890.0,2043149.0
73,2009,Segovia,Consumo eléctrico,0.0,1263335.0
74,2009,Segovia,Consumo Industrial,1039056.0,1263335.0
75,2009,Segovia,Consumo Doméstico  Comercial,224279.0,1263335.0
76,2009,Soria,Consumo eléctrico,0.0,2105839.0
77,2009,Soria,Consumo Industrial,1979415.0,2105839.0
78,2009,Soria,Consumo Doméstico  Comercial,126424.0,2105839.0
79,2009,Valladolid,Consumo eléctrico,0.0,3672947.0
80,2009,Valladolid,Consumo Industrial,1865054.0,3672947.0
81,2009,Valladolid,Consumo Doméstico  Comercial,1807893.0,3672947.0
82,2009,Zamora,Consumo eléctrico,0.0,794618.0
83,2009,Zamora,Consumo Industrial,518084.0,794618.0
84,2009,Zamora,Consumo Doméstico  Comercial,276534.0,794618.0
85,2009,Barcelona,Consumo eléctrico,9408720.0,37589820.0
86,2009,Barcelona,Consumo Industrial,15843555.0,37589820.0
87,2009,Barcelona,Consumo Doméstico  Comercial,12337545.0,37589820.0
88,2009,Girona,Consumo eléctrico,0.0,4414838.0
89,2009,Girona,Consumo Industrial,2881817.0,4414838.0
90,2009,Girona,Consumo Doméstico  Comercial,1533021.0,4414838.0
91,2009,Lleida,Consumo eléctrico,0.0,5814942.0
92,2009,Lleida,Consumo Industrial,5039067.0,5814942.0
93,2009,Lleida,Consumo Doméstico  Comercial,775875.0,5814942.0
94,2009,Tarragona,Consumo eléctrico,11792538.0,27090207.0
95,2009,Tarragona,Consumo Industrial,14183550.0,27090207.0
96,2009,Tarragona,Consumo Doméstico  Comercial,1114119.0,27090207.0
97,2009,Badajoz,Consumo eléctrico,0.0,1597799.0
98,2009,Badajoz,Consumo Industrial,1258685.0,1597799.0
99,2009,Badajoz,Consumo Doméstico  Comercial,339114.0,1597799.0
100,2009,Cáceres,Consumo eléctrico,0.0,364734.0
101,2009,Cáceres,Consumo Industrial,197823.0,364734.0
102,2009,Cáceres,Consumo Doméstico  Comercial,166911.0,364734.0
103,2009,"Coruña, A",Consumo eléctrico,6275481.0,11019600.0
104,2009,"Coruña, A",Consumo Industrial,4060386.0,11019600.0
105,2009,"Coruña, A",Consumo Doméstico  Comercial,683733.0,11019600.0
106,2009,Lugo,Consumo eléctrico,0.0,512054.0
107,2009,Lugo,Consumo Industrial,308684.0,512054.0
108,2009,Lugo,Consumo Doméstico  Comercial,203370.0,512054.0
109,2009,Ourense,Consumo eléctrico,0.0,681212.0
110,2009,Ourense,Consumo Industrial,546562.0,681212.0
111,2009,Ourense,Consumo Doméstico  Comercial,134650.0,681212.0
112,2009,Pontevedra,Consumo eléctrico,0.0,1141964.0
113,2009,Pontevedra,Consumo Industrial,685323.0,1141964.0
114,2009,Pontevedra,Consumo Doméstico  Comercial,456641.0,1141964.0
115,2009,"Rioja, La",Consumo eléctrico,3637224.0,5275305.0
116,2009,"Rioja, La",Consumo Industrial,747215.0,5275305.0
117,2009,"Rioja, La",Consumo Doméstico  Comercial,890866.0,5275305.0
118,2009,Madrid,Consumo eléctrico,0.0,24268252.0
119,2009,Madrid,Consumo Industrial,7527841.0,24268252.0
120,2009,Madrid,Consumo Doméstico  Comercial,16740411.0,24268252.0
121,2009,Murcia,Consumo eléctrico,20866799.0,28913312.0
122,2009,Murcia,Consumo Industrial,7495164.0,28913312.0
123,2009,Murcia,Consumo Doméstico  Comercial,551349.0,28913312.0
124,2009,Navarra,Consumo eléctrico,7480678.0,14208089.0
125,2009,Navarra,Consumo Industrial,4736326.0,14208089.0
126,2009,Navarra,Consumo Doméstico  Comercial,1991085.0,14208089.0
127,2009,Araba/Álava,Consumo eléctrico,0.0,4123325.0
128,2009,Araba/Álava,Consumo Industrial,3092494.0,4123325.0
129,2009,Araba/Álava,Consumo Doméstico  Comercial,1030831.0,4123325.0
130,2009,Gipuzkoa,Consumo eléctrico,0.0,10729956.0
131,2009,Gipuzkoa,Consumo Industrial,9140310.0,10729956.0
132,2009,Gipuzkoa,Consumo Doméstico  Comercial,1589646.0,10729956.0
133,2009,Bizkaia,Consumo eléctrico,20349660.0,27591434.0
134,2009,Bizkaia,Consumo Industrial,5274604.0,27591434.0
135,2009,Bizkaia,Consumo Doméstico  Comercial,1967170.0,27591434.0
136,2009,Alicante/Alacant,Consumo eléctrico,0.0,1761000.0
137,2009,Alicante/Alacant,Consumo Industrial,1325821.0,1761000.0
138,2009,Alicante/Alacant,Consumo Doméstico  Comercial,435179.0,1761000.0
139,2009,Castellón/Castelló,Consumo eléctrico,13691747.0,24268051.0
140,2009,Castellón/Castelló,Consumo Industrial,10149858.0,24268051.0
141,2009,Castellón/Castelló,Consumo Doméstico  Comercial,426446.0,24268051.0
142,2009,Valencia/València,Consumo eléctrico,8066939.0,18941431.0
143,2009,Valencia/València,Consumo Industrial,8975966.0,18941431.0
144,2009,Valencia/València,Consumo Doméstico  Comercial,1898526.0,18941431.0
145,2009,"Palmas, Las",Consumo eléctrico,0.0,0.0
146,2009,"Palmas, Las",Consumo Industrial,0.0,0.0
147,2009,"Palmas, Las",Consumo Doméstico  Comercial,0.0,0.0
148,2009,Santa Cruz de Tenerife,Consumo eléctrico,0.0,0.0
149,2009,Santa Cruz de Tenerife,Consumo Industrial,0.0,0.0
150,2009,Santa Cruz de Tenerife,Consumo Doméstico  Comercial,0.0,0.0
151,2009,Ceuta,Consumo eléctrico,0.0,0.0
152,2009,Ceuta,Consumo Industrial,0.0,0.0
153,2009,Ceuta,Consumo Doméstico  Comercial,0.0,0.0
154,2009,Melilla,Consumo eléctrico,0.0,0.0
155,2009,Melilla,Consumo Industrial,0.0,0.0
156,2009,Melilla,Consumo Doméstico  Comercial,0.0,0.0
157,2010,Almería,Consumo Industrial,230606.0,286739.0
158,2010,Almería,Consumo Doméstico  Comercial,56133.0,286739.0
159,2010,Cádiz,Consumo eléctrico,17775568.0,24070414.0
160,2010,Cádiz,Consumo Industrial,6134485.0,24070414.0
161,2010,Cádiz,Consumo Doméstico  Comercial,160361.0,24070414.0
162,2010,Córdoba,Consumo Industrial,1643817.0,1875267.0
163,2010,Córdoba,Consumo Doméstico  Comercial,231450.0,1875267.0
164,2010,Granada,Consumo Industrial,1742808.0,2101464.0
165,2010,Granada,Consumo Doméstico  Comercial,358656.0,2101464.0
166,2010,Huelva,Consumo eléctrico,12837454.0,26170974.0
167,2010,Huelva,Consumo Industrial,13224955.0,26170974.0
168,2010,Huelva,Consumo Doméstico  Comercial,108565.0,26170974.0
169,2010,Jaén,Consumo Industrial,3325137.0,3488810.0
170,2010,Jaén,Consumo Doméstico  Comercial,163673.0,3488810.0
171,2010,Málaga,Consumo eléctrico,2808700.0,4102907.0
172,2010,Málaga,Consumo Industrial,946726.0,4102907.0
173,2010,Málaga,Consumo Doméstico  Comercial,347481.0,4102907.0
174,2010,Sevilla,Consumo Industrial,2801049.0,3368903.0
175,2010,Sevilla,Consumo Doméstico  Comercial,567854.0,3368903.0
176,2010,Huesca,Consumo Industrial,2527365.0,2991288.0
177,2010,Huesca,Consumo Doméstico  Comercial,463923.0,2991288.0
178,2010,Teruel,Consumo eléctrico,4202293.0,5566837.0
179,2010,Teruel,Consumo Industrial,1169715.0,5566837.0
180,2010,Teruel,Consumo Doméstico  Comercial,194829.0,5566837.0
181,2010,Zaragoza,Consumo eléctrico,6958519.0,18286883.0
182,2010,Zaragoza,Consumo Industrial,9302937.0,18286883.0
183,2010,Zaragoza,Consumo Doméstico  Comercial,2025427.0,18286883.0
184,2010,Asturias,Consumo eléctrico,3741116.0,8914880.0
185,2010,Asturias,Consumo Industrial,2975262.0,8914880.0
186,2010,Asturias,Consumo Doméstico  Comercial,2198502.0,8914880.0
187,2010,"Balears, Illes",Consumo Industrial,637612.0,1168294.0
188,2010,"Balears, Illes",Consumo Doméstico  Comercial,530682.0,1168294.0
189,2010,Cantabria,Consumo Industrial,6073602.0,7000304.0
190,2010,Cantabria,Consumo Doméstico  Comercial,926702.0,7000304.0
191,2010,Albacete,Consumo Industrial,931869.0,1405714.0
192,2010,Albacete,Consumo Doméstico  Comercial,473845.0,1405714.0
193,2010,Ciudad Real,Consumo eléctrico,788349.0,6887837.0
194,2010,Ciudad Real,Consumo Industrial,5545193.0,6887837.0
195,2010,Ciudad Real,Consumo Doméstico  Comercial,554295.0,6887837.0
196,2010,Cuenca,Consumo Industrial,529334.0,692726.0
197,2010,Cuenca,Consumo Doméstico  Comercial,163392.0,692726.0
198,2010,Guadalajara,Consumo Industrial,1186291.0,1625778.0
199,2010,Guadalajara,Consumo Doméstico  Comercial,439487.0,1625778.0
200,2010,Toledo,Consumo eléctrico,6209176.0,10101592.0
201,2010,Toledo,Consumo Industrial,3279878.0,10101592.0
202,2010,Toledo,Consumo Doméstico  Comercial,612538.0,10101592.0
203,2010,Ávila,Consumo Industrial,15915.0,327350.0
204,2010,Ávila,Consumo Doméstico  Comercial,311435.0,327350.0
205,2010,Burgos,Consumo Industrial,5768524.0,6944911.0
206,2010,Burgos,Consumo Doméstico  Comercial,1176387.0,6944911.0
207,2010,León,Consumo Industrial,2156328.0,2999917.0
208,2010,León,Consumo Doméstico  Comercial,843589.0,2999917.0
209,2010,Palencia,Consumo Industrial,1588637.0,2116687.0
210,2010,Palencia,Consumo Doméstico  Comercial,528050.0,2116687.0
211,2010,Salamanca,Consumo Industrial,1360117.0,2077873.0
212,2010,Salamanca,Consumo Doméstico  Comercial,717756.0,2077873.0
213,2010,Segovia,Consumo Industrial,1053082.0,1304903.0
214,2010,Segovia,Consumo Doméstico  Comercial,251821.0,1304903.0
215,2010,Soria,Consumo Industrial,2036022.0,2191860.0
216,2010,Soria,Consumo Doméstico  Comercial,155838.0,2191860.0
217,2010,Valladolid,Consumo Industrial,2775940.0,4962549.0
218,2010,Valladolid,Consumo Doméstico  Comercial,2186609.0,4962549.0
219,2010,Zamora,Consumo Industrial,699474.0,1007237.0
220,2010,Zamora,Consumo Doméstico  Comercial,307763.0,1007237.0
221,2010,Barcelona,Consumo eléctrico,11547775.0,42135794.0
222,2010,Barcelona,Consumo Industrial,16222162.0,42135794.0
223,2010,Barcelona,Consumo Doméstico  Comercial,14365857.0,42135794.0
224,2010,Girona,Consumo Industrial,2900229.0,4753255.0
225,2010,Girona,Consumo Doméstico  Comercial,1853026.0,4753255.0
226,2010,Lleida,Consumo Industrial,5158496.0,6058284.0
227,2010,Lleida,Consumo Doméstico  Comercial,899788.0,6058284.0
228,2010,Tarragona,Consumo eléctrico,7845719.0,24396453.0
229,2010,Tarragona,Consumo Industrial,15086121.0,24396453.0
230,2010,Tarragona,Consumo Doméstico  Comercial,1464613.0,24396453.0
231,2010,Badajoz,Consumo Industrial,1641888.0,2020349.0
232,2010,Badajoz,Consumo Doméstico  Comercial,378461.0,2020349.0
233,2010,Cáceres,Consumo Industrial,193268.0,369905.0
234,2010,Cáceres,Consumo Doméstico  Comercial,176637.0,369905.0
235,2010,"Coruña, A",Consumo eléctrico,4489430.0,9916707.0
236,2010,"Coruña, A",Consumo Industrial,4628848.0,9916707.0
237,2010,"Coruña, A",Consumo Doméstico  Comercial,798429.0,9916707.0
238,2010,Lugo,Consumo Industrial,340100.0,564059.0
239,2010,Lugo,Consumo Doméstico  Comercial,223959.0,564059.0
240,2010,Ourense,Consumo Industrial,598739.0,760375.0
241,2010,Ourense,Consumo Doméstico  Comercial,161636.0,760375.0
242,2010,Pontevedra,Consumo Industrial,650429.0,1137338.0
243,2010,Pontevedra,Consumo Doméstico  Comercial,486909.0,1137338.0
244,2010,"Rioja, La",Consumo eléctrico,2660395.0,5845961.0
245,2010,"Rioja, La",Consumo Industrial,2159238.0,5845961.0
246,2010,"Rioja, La",Consumo Doméstico  Comercial,1026328.0,5845961.0
247,2010,Madrid,Consumo Industrial,7758050.0,27678020.0
248,2010,Madrid,Consumo Doméstico  Comercial,19919970.0,27678020.0
249,2010,Murcia,Consumo eléctrico,15051608.0,24212239.0
250,2010,Murcia,Consumo Industrial,8512312.0,24212239.0
251,2010,Murcia,Consumo Doméstico  Comercial,648319.0,24212239.0
252,2010,Navarra,Consumo eléctrico,7244216.0,14706910.0
253,2010,Navarra,Consumo Industrial,5386939.0,14706910.0
254,2010,Navarra,Consumo Doméstico  Comercial,2075755.0,14706910.0
255,2010,Araba/Álava,Consumo Industrial,3757022.0,4917389.0
256,2010,Araba/Álava,Consumo Doméstico  Comercial,1160367.0,4917389.0
257,2010,Gipuzkoa,Consumo Industrial,6332900.0,8123923.0
258,2010,Gipuzkoa,Consumo Doméstico  Comercial,1791023.0,8123923.0
259,2010,Bizkaia,Consumo eléctrico,12559325.0,25180170.0
260,2010,Bizkaia,Consumo Industrial,10416499.0,25180170.0
261,2010,Bizkaia,Consumo Doméstico  Comercial,2204346.0,25180170.0
262,2010,Alicante/Alacant,Consumo Industrial,1387732.0,1879341.0
263,2010,Alicante/Alacant,Consumo Doméstico  Comercial,491609.0,1879341.0
264,2010,Castellón/Castelló,Consumo eléctrico,5723598.0,22063106.0
265,2010,Castellón/Castelló,Consumo Industrial,15867056.0,22063106.0
266,2010,Castellón/Castelló,Consumo Doméstico  Comercial,472452.0,22063106.0
267,2010,Valencia/València,Consumo eléctrico,12745708.0,20148283.0
268,2010,Valencia/València,Consumo Industrial,5181884.0,20148283.0
269,2010,Valencia/València,Consumo Doméstico  Comercial,2220691.0,20148283.0
270,2010,"Palmas, Las",Consumo Industrial,0.0,0.0
271,2010,"Palmas, Las",Consumo Doméstico  Comercial,0.0,0.0
272,2010,Santa Cruz de Tenerife,Consumo Industrial,0.0,0.0
273,2010,Santa Cruz de Tenerife,Consumo Doméstico  Comercial,0.0,0.0
274,2010,Ceuta,Consumo eléctrico,0.0,0.0
275,2010,Ceuta,Consumo Industrial,0.0,0.0
276,2010,Ceuta,Consumo Doméstico  Comercial,0.0,0.0
277,2010,Melilla,Consumo eléctrico,0.0,0.0
278,2010,Melilla,Consumo Industrial,0.0,0.0
279,2010,Melilla,Consumo Doméstico  Comercial,0.0,0.0
280,2011,Almería,Consumo Industrial,315537.0,378030.0
281,2011,Almería,Consumo Doméstico  Comercial,62493.0,378030.0
282,2011,Cádiz,Consumo eléctrico,17440682.0,24882148.0
283,2011,Cádiz,Consumo Industrial,7275544.0,24882148.0
284,2011,Cádiz,Consumo Doméstico  Comercial,165922.0,24882148.0
285,2011,Córdoba,Consumo Industrial,1672637.0,1907296.0
286,2011,Córdoba,Consumo Doméstico  Comercial,234659.0,1907296.0
287,2011,Granada,Consumo Industrial,1767402.0,2150794.0
288,2011,Granada,Consumo Doméstico  Comercial,383392.0,2150794.0
289,2011,Huelva,Consumo eléctrico,7453436.0,23010763.0
290,2011,Huelva,Consumo Industrial,15466320.0,23010763.0
291,2011,Huelva,Consumo Doméstico  Comercial,91007.0,23010763.0
292,2011,Jaén,Consumo Industrial,3543320.0,3686127.0
293,2011,Jaén,Consumo Doméstico  Comercial,142807.0,3686127.0
294,2011,Málaga,Consumo eléctrico,4081219.0,5414443.0
295,2011,Málaga,Consumo Industrial,992077.0,5414443.0
296,2011,Málaga,Consumo Doméstico  Comercial,341147.0,5414443.0
297,2011,Sevilla,Consumo Industrial,3000534.0,3629971.0
298,2011,Sevilla,Consumo Doméstico  Comercial,629437.0,3629971.0
299,2011,Huesca,Consumo Industrial,2978075.0,3413192.0
300,2011,Huesca,Consumo Doméstico  Comercial,435117.0,3413192.0
301,2011,Teruel,Consumo eléctrico,905059.0,2302680.0
302,2011,Teruel,Consumo Industrial,1192375.0,2302680.0
303,2011,Teruel,Consumo Doméstico  Comercial,205246.0,2302680.0
304,2011,Zaragoza,Consumo eléctrico,2371223.0,13855004.0
305,2011,Zaragoza,Consumo Industrial,9387842.0,13855004.0
306,2011,Zaragoza,Consumo Doméstico  Comercial,2095939.0,13855004.0
307,2011,Asturias,Consumo eléctrico,3750068.0,9280221.0
308,2011,Asturias,Consumo Industrial,3462647.0,9280221.0
309,2011,Asturias,Consumo Doméstico  Comercial,2067506.0,9280221.0
310,2011,"Balears, Illes",Consumo eléctrico,3550820.0,4152115.0
311,2011,"Balears, Illes",Consumo Industrial,78039.0,4152115.0
312,2011,"Balears, Illes",Consumo Doméstico  Comercial,523256.0,4152115.0
313,2011,Cantabria,Consumo Industrial,5455682.0,6263841.0
314,2011,Cantabria,Consumo Doméstico  Comercial,808159.0,6263841.0
315,2011,Albacete,Consumo Industrial,1026414.0,1495786.0
316,2011,Albacete,Consumo Doméstico  Comercial,469372.0,1495786.0
317,2011,Ciudad Real,Consumo eléctrico,779464.0,8688388.0
318,2011,Ciudad Real,Consumo Industrial,7351558.0,8688388.0
319,2011,Ciudad Real,Consumo Doméstico  Comercial,557366.0,8688388.0
320,2011,Cuenca,Consumo Industrial,376568.0,516871.0
321,2011,Cuenca,Consumo Doméstico  Comercial,140303.0,516871.0
322,2011,Guadalajara,Consumo Industrial,1208443.0,1600920.0
323,2011,Guadalajara,Consumo Doméstico  Comercial,392477.0,1600920.0
324,2011,Toledo,Consumo eléctrico,6750862.0,10533693.0
325,2011,Toledo,Consumo Industrial,3164337.0,10533693.0
326,2011,Toledo,Consumo Doméstico  Comercial,618494.0,10533693.0
327,2011,Ávila,Consumo Industrial,20987.0,229480.0
328,2011,Ávila,Consumo Doméstico  Comercial,208493.0,229480.0
329,2011,Burgos,Consumo Industrial,5526151.0,6544860.0
330,2011,Burgos,Consumo Doméstico  Comercial,1018709.0,6544860.0
331,2011,León,Consumo Industrial,2075599.0,2838967.0
332,2011,León,Consumo Doméstico  Comercial,763368.0,2838967.0
333,2011,Palencia,Consumo Industrial,1670026.0,2095944.0
334,2011,Palencia,Consumo Doméstico  Comercial,425918.0,2095944.0
335,2011,Salamanca,Consumo Industrial,1350685.0,2003359.0
336,2011,Salamanca,Consumo Doméstico  Comercial,652674.0,2003359.0
337,2011,Segovia,Consumo Industrial,1095965.0,1312426.0
338,2011,Segovia,Consumo Doméstico  Comercial,216461.0,1312426.0
339,2011,Soria,Consumo Industrial,1956530.0,2125806.0
340,2011,Soria,Consumo Doméstico  Comercial,169276.0,2125806.0
341,2011,Valladolid,Consumo Industrial,2924145.0,4737847.0
342,2011,Valladolid,Consumo Doméstico  Comercial,1813702.0,4737847.0
343,2011,Zamora,Consumo Industrial,660672.0,941382.0
344,2011,Zamora,Consumo Doméstico  Comercial,280710.0,941382.0
345,2011,Barcelona,Consumo eléctrico,12643524.0,42053189.0
346,2011,Barcelona,Consumo Industrial,16702367.0,42053189.0
347,2011,Barcelona,Consumo Doméstico  Comercial,12707298.0,42053189.0
348,2011,Girona,Consumo Industrial,3042942.0,4690045.0
349,2011,Girona,Consumo Doméstico  Comercial,1647103.0,4690045.0
350,2011,Lleida,Consumo Industrial,5285079.0,6102301.0
351,2011,Lleida,Consumo Doméstico  Comercial,817222.0,6102301.0
352,2011,Tarragona,Consumo eléctrico,8370636.0,23727244.0
353,2011,Tarragona,Consumo Industrial,14154110.0,23727244.0
354,2011,Tarragona,Consumo Doméstico  Comercial,1202498.0,23727244.0
355,2011,Badajoz,Consumo Industrial,1920184.0,2299019.0
356,2011,Badajoz,Consumo Doméstico  Comercial,378835.0,2299019.0
357,2011,Cáceres,Consumo Industrial,221317.0,403568.0
358,2011,Cáceres,Consumo Doméstico  Comercial,182251.0,403568.0
359,2011,"Coruña, A",Consumo eléctrico,4665199.0,9518853.0
360,2011,"Coruña, A",Consumo Industrial,4092349.0,9518853.0
361,2011,"Coruña, A",Consumo Doméstico  Comercial,761305.0,9518853.0
362,2011,Lugo,Consumo Industrial,515557.0,712328.0
363,2011,Lugo,Consumo Doméstico  Comercial,196771.0,712328.0
364,2011,Ourense,Consumo Industrial,570210.0,730894.0
365,2011,Ourense,Consumo Doméstico  Comercial,160684.0,730894.0
366,2011,Pontevedra,Consumo Industrial,554815.0,1028702.0
367,2011,Pontevedra,Consumo Doméstico  Comercial,473887.0,1028702.0
368,2011,"Rioja, La",Consumo eléctrico,2005774.0,3769440.0
369,2011,"Rioja, La",Consumo Industrial,844895.0,3769440.0
370,2011,"Rioja, La",Consumo Doméstico  Comercial,918771.0,3769440.0
371,2011,Madrid,Consumo Industrial,7277151.0,24406782.0
372,2011,Madrid,Consumo Doméstico  Comercial,17129631.0,24406782.0
373,2011,Murcia,Consumo eléctrico,11311170.0,23083313.0
374,2011,Murcia,Consumo Industrial,11213707.0,23083313.0
375,2011,Murcia,Consumo Doméstico  Comercial,558436.0,23083313.0
376,2011,Navarra,Consumo eléctrico,2580594.0,9928382.0
377,2011,Navarra,Consumo Industrial,5413070.0,9928382.0
378,2011,Navarra,Consumo Doméstico  Comercial,1934718.0,9928382.0
379,2011,Araba/Álava,Consumo Industrial,3807404.0,4857772.0
380,2011,Araba/Álava,Consumo Doméstico  Comercial,1050368.0,4857772.0
381,2011,Gipuzkoa,Consumo Industrial,5625058.0,7361632.0
382,2011,Gipuzkoa,Consumo Doméstico  Comercial,1736574.0,7361632.0
383,2011,Bizkaia,Consumo eléctrico,7275036.0,20076438.0
384,2011,Bizkaia,Consumo Industrial,10923819.0,20076438.0
385,2011,Bizkaia,Consumo Doméstico  Comercial,1877583.0,20076438.0
386,2011,Alicante/Alacant,Consumo Industrial,1408625.0,1912917.0
387,2011,Alicante/Alacant,Consumo Doméstico  Comercial,504292.0,1912917.0
388,2011,Castellón/Castelló,Consumo eléctrico,5456742.0,21952754.0
389,2011,Castellón/Castelló,Consumo Industrial,16050532.0,21952754.0
390,2011,Castellón/Castelló,Consumo Doméstico  Comercial,445480.0,21952754.0
391,2011,Valencia/València,Consumo eléctrico,8520009.0,15875072.0
392,2011,Valencia/València,Consumo Industrial,5142933.0,15875072.0
393,2011,Valencia/València,Consumo Doméstico  Comercial,2212130.0,15875072.0
394,2012,Almería,Consumo Industrial,459637.0,529420.0
395,2012,Almería,Consumo Doméstico  Comercial,69783.0,529420.0
396,2012,Cádiz,Consumo eléctrico,11376842.0,19116094.0
397,2012,Cádiz,Consumo Industrial,7542312.0,19116094.0
398,2012,Cádiz,Consumo Doméstico  Comercial,196940.0,19116094.0
399,2012,Córdoba,Consumo Industrial,1752603.0,1998040.0
400,2012,Córdoba,Consumo Doméstico  Comercial,245437.0,1998040.0
401,2012,Granada,Consumo Industrial,1785451.0,2254594.0
402,2012,Granada,Consumo Doméstico  Comercial,469143.0,2254594.0
403,2012,Huelva,Consumo eléctrico,5093758.0,19344261.0
404,2012,Huelva,Consumo Industrial,14053469.0,19344261.0
405,2012,Huelva,Consumo Doméstico  Comercial,197034.0,19344261.0
406,2012,Jaén,Consumo Industrial,3577390.0,3732909.0
407,2012,Jaén,Consumo Doméstico  Comercial,155519.0,3732909.0
408,2012,Málaga,Consumo eléctrico,4160850.0,5537697.0
409,2012,Málaga,Consumo Industrial,992545.0,5537697.0
410,2012,Málaga,Consumo Doméstico  Comercial,384302.0,5537697.0
411,2012,Sevilla,Consumo Industrial,3208812.0,3877257.0
412,2012,Sevilla,Consumo Doméstico  Comercial,668445.0,3877257.0
413,2012,Huesca,Consumo Industrial,3290669.0,3712306.0
